id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,246.0,280.4,270.9,277.4,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,171.6,147.6,139.4,179.0,117.0,141.0,149.9,172.3,178.6,168.7,151.9,148.7,237.3,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,291.0,207.9,228.6,227.9,187.0,223.1,186.7,253.9,267.7,243.9,179.7,191.6,268.0,260.6
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,169.3,217.4,182.6,239.7,208.4,197.7,164.0,151.6,146.9,nan,nan,nan,130.7,206.1
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,254.3,237.9,236.7,273.1,265.6,212.3,254.7,306.6,215.6,nan,nan,nan,309.0,280.0
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,229.7,172.9,163.4,225.9,196.1,149.4,189.0,233.0,175.6,190.0,224.7,186.0,242.9,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,236.6,222.9,189.0,213.1,285.4,177.9,229.3,251.1,191.0,262.3,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,254.4,205.1,222.0,244.9,242.4,237.3,249.9,297.6,180.1,284.9,275.6,232.1,297.6,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,308.0,305.0,306.4,338.9,343.4,293.7,340.0,344.3,256.7,341.3,342.9,315.4,340.1,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,277.6,283.7,283.7,297.4,318.3,265.4,307.7,297.9,249.4,nan,nan,nan,335.0,290.4
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,226.3,207.4,242.4,222.3,233.0,199.6,232.7,240.1,233.4,214.1,230.6,203.3,231.3,232.3
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,315.3,317.6,338.3,349.6,349.6,325.9,339.9,343.7,307.6,nan,nan,nan,338.6,307.6
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,339.7,352.7,366.4,368.7,352.1,352.6,358.3,347.7,358.4,341.1,364.1,343.7,354.3,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,347.9,331.4,293.1,317.1,335.3,313.3,297.4,305.3,282.7,300.9,347.9,292.7,339.7,331.4
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,299.0,284.3,322.4,320.9,325.6,299.9,316.7,328.4,291.7,321.6,376.6,325.3,345.9,344.3
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,363.0,378.1,377.3,366.9,363.7,366.4,377.9,367.4,374.7,353.9,362.7,nan,377.7,362.4
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,nan,nan,364.3,371.7,nan,nan,357.0,328.1,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,286.1,280.3,300.9,nan,224.7,246.0,nan,228.0,255.0,nan,nan,nan,248.0,265.1
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,310.4,377.1,360.7,377.9,329.4,313.7,333.9,315.0,321.0,nan,nan,277.4,300.0,232.6
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,268.3,192.3,196.7,229.0,220.6,152.4,227.1,275.7,241.9,224.7,192.7,nan,281.3,185.0
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,267.7,179.0,195.0,230.0,223.3,130.1,217.3,253.6,242.7,nan,nan,nan,266.6,206.3
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,241.1,223.6,145.6,205.0,275.4,243.6,246.4,202.4,199.4,300.6,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,220.4,216.6,129.3,200.3,254.7,210.3,204.6,187.9,172.0,276.4,200.4
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,258.9,253.9,156.0,197.7,256.4,242.6,247.6,190.1,199.0,294.6,213.3
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,235.7,nan,nan,225.9,211.6,147.1,197.3,227.6,198.4,217.4,195.7,174.4,281.0,217.4
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,279.1,201.4,208.7,259.0,234.7,174.3,233.7,282.6,247.0,268.0,213.6,nan,317.7,243.4
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,217.4,157.0,158.4,194.7,183.3,122.0,169.9,229.4,176.0,200.4,171.6,151.9,251.4,201.3
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,210.4,148.3,165.1,188.6,177.4,121.6,166.7,232.3,165.6,nan,nan,151.7,290.1,nan
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,237.4,222.1,181.0,222.4,265.9,219.3,259.1,198.9,212.3,301.0,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,nan,210.4,258.4,200.0,nan,nan,nan,291.6,241.3
WMO10552,SCHMUECKE GERMANY,50.65000,10.76667,939.0,nan,nan,nan,nan,173.7,187.0,149.0,171.1,240.4,178.7,237.4,188.9,168.3,275.4,207.3
WMO10579,MARIENBERG GERMANY,50.65000,13.13333,640.0,nan,nan,nan,nan,199.3,217.3,180.6,211.0,260.7,199.0,260.7,222.3,198.9,315.1,219.9
WMO10646,NEUHUETTEN-SPESSART GERMANY,50.00000,9.41667,340.0,nan,nan,nan,nan,220.6,216.3,166.9,217.3,263.7,202.4,nan,nan,nan,288.0,249.9
WMO10706,THOLEY GERMANY,49.46667,7.03333,387.0,nan,nan,nan,nan,227.1,236.0,177.1,222.6,229.0,190.6,nan,nan,nan,299.3,280.4
WMO10742,OEHRINGEN GERMANY,49.20000,9.51667,274.0,nan,248.7,201.7,214.1,224.3,220.1,195.0,228.9,288.7,204.1,262.9,247.0,216.1,282.6,257.6
WMO10796,ZWIESEL GERMANY,49.01667,13.23333,616.0,nan,nan,nan,nan,220.6,210.1,190.0,215.3,256.9,187.9,nan,nan,227.7,269.7,nan
WMO10852,AUGSBURG GERMANY,48.41667,10.93333,476.0,nan,259.4,217.0,221.3,234.9,227.3,214.6,225.4,298.3,184.6,282.7,254.7,224.7,283.3,245.3
WMO10929,KONSTANZ GERMANY,47.66667,9.18333,444.0,nan,268.6,219.9,239.7,253.7,229.1,240.4,248.6,306.3,176.0,282.4,251.6,238.6,292.4,nan
WMO11028,ST. POELTEN (HESSERKASERNE) AUSTRIA,48.20000,15.60000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11406,EGER CZECH REPUBLIC,50.08333,12.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11787,LYSA HORA CZECH REPUBLIC,49.53333,18.43333,1326.0,nan,226.1,187.7,218.3,219.7,189.6,162.1,195.6,221.1,160.9,nan,nan,nan,231.9,200.1
WMO12330,POZNAN POLAND,52.41667,16.83333,88.0,nan,297.0,219.3,252.3,280.7,270.0,220.0,267.1,313.0,296.6,311.0,249.4,247.9,311.3,nan
WMO12843,BUDAPEST/PESTSZENTLORINC HUNGARY,47.43333,19.18333,139.0,nan,294.1,315.4,303.9,321.3,296.1,292.0,335.1,346.1,282.0,303.3,309.9,337.9,309.4,308.9
WMO13363,PLJEVLJA MONTENEGRO,43.35000,19.35000,788.0,nan,217.9,294.1,240.6,261.3,245.6,269.4,296.0,275.0,232.3,290.1,232.4,297.4,208.3,252.0
WMO13615,TIRANA ALBANIA,41.33333,19.78333,90.0,nan,nan,nan,nan,271.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO15023,SUCEAVA ROMANIA,47.61667,26.23333,353.0,nan,278.7,256.0,263.4,295.0,267.4,293.4,310.1,293.9,253.1,nan,nan,nan,240.6,283.6
