id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,248.0,302.0,356.0,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,240.0,168.0,162.0,144.0,183.0,115.0,217.0,353.0,258.0,128.0,241.0,166.0,248.0,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,261.0,215.0,238.0,311.0,190.0,249.0,287.0,237.0,213.0,207.0,310.0,322.0,385.0,228.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,272.0,282.0,141.0,282.0,219.0,229.0,296.0,204.0,189.0,nan,nan,nan,151.0,237.0
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,173.0,202.0,261.0,212.0,155.0,320.0,266.0,134.0,224.0,nan,nan,nan,276.0,227.0
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,124.0,169.0,239.0,185.0,193.0,266.0,185.0,134.0,187.0,183.0,197.0,208.0,239.0,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,188.0,196.0,309.0,206.0,122.0,205.0,199.0,165.0,232.0,270.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,161.0,212.0,230.0,224.0,107.0,309.0,233.0,107.0,183.0,190.0,179.0,250.0,199.0,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,263.0,233.0,206.0,300.0,210.0,326.0,276.0,209.0,263.0,294.0,246.0,288.0,232.0,264.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,259.0,234.0,182.0,240.0,236.0,303.0,230.0,238.0,252.0,nan,nan,nan,196.0,277.0
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,214.0,161.0,191.0,185.0,192.0,193.0,243.0,149.0,223.0,180.0,242.0,240.0,208.0,237.0
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,290.0,218.0,171.0,303.0,244.0,263.0,285.0,197.0,271.0,nan,nan,nan,233.0,271.0
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,279.0,254.0,178.0,330.0,304.0,272.0,294.0,275.0,304.0,333.0,243.0,274.0,246.0,328.0
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,267.0,279.0,188.0,297.0,298.0,293.0,295.0,294.0,259.0,317.0,265.0,295.0,239.0,296.0
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,265.0,267.0,181.0,301.0,245.0,277.0,305.0,225.0,277.0,280.0,278.0,352.0,254.0,315.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,283.0,307.0,253.0,330.0,350.0,278.0,327.0,317.0,378.0,344.0,289.0,nan,285.0,364.0
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,304.0,nan,nan,339.0,nan,nan,nan,320.0,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,260.0,281.0,282.0,nan,266.0,201.0,nan,196.0,234.0,nan,nan,nan,222.0,249.0
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,nan,290.0,229.0,284.0,288.0,277.0,273.0,292.0,292.0,nan,nan,267.0,243.0,255.0
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,223.0,239.0,359.0,289.0,167.0,244.0,244.0,180.0,189.0,181.0,256.0,nan,355.0,202.0
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,221.0,244.0,358.0,282.0,174.0,258.0,224.0,156.0,187.0,nan,nan,nan,344.0,193.0
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,nan,113.0,267.0,249.0,184.0,191.0,187.0,263.0,241.0,369.0,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,257.0,101.0,236.0,213.0,115.0,165.0,177.0,241.0,194.0,304.0,188.0
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,nan,110.0,286.0,246.0,198.0,189.0,188.0,264.0,224.0,351.0,205.0
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,220.0,nan,nan,233.0,116.0,271.0,224.0,134.0,167.0,173.0,231.0,208.0,288.0,172.0
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,230.0,252.0,295.0,250.0,94.0,287.0,250.0,172.0,194.0,220.0,261.0,nan,357.0,217.0
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,167.0,176.0,203.0,164.0,101.0,255.0,188.0,90.0,148.0,154.0,195.0,197.0,279.0,144.0
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,180.0,195.0,258.0,197.0,82.0,230.0,211.0,109.0,142.0,nan,nan,176.0,284.0,nan
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,nan,94.0,263.0,257.0,150.0,190.0,227.0,246.0,230.0,299.0,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,nan,204.0,130.0,197.0,nan,nan,nan,285.0,180.0
WMO10552,SCHMUECKE GERMANY,50.65000,10.76667,939.0,nan,nan,nan,nan,nan,79.0,276.0,215.0,91.0,148.0,187.0,195.0,184.0,267.0,149.0
WMO10579,MARIENBERG GERMANY,50.65000,13.13333,640.0,nan,nan,nan,nan,nan,80.0,271.0,252.0,119.0,160.0,208.0,209.0,218.0,256.0,158.0
WMO10646,NEUHUETTEN-SPESSART GERMANY,50.00000,9.41667,340.0,nan,nan,nan,nan,nan,97.0,293.0,252.0,105.0,173.0,nan,nan,nan,268.0,180.0
WMO10706,THOLEY GERMANY,49.46667,7.03333,387.0,nan,nan,nan,nan,nan,127.0,320.0,242.0,116.0,192.0,nan,nan,nan,269.0,210.0
WMO10742,OEHRINGEN GERMANY,49.20000,9.51667,274.0,nan,211.0,217.0,264.0,206.0,91.0,299.0,262.0,121.0,186.0,188.0,211.0,232.0,246.0,192.0
WMO10796,ZWIESEL GERMANY,49.01667,13.23333,616.0,nan,nan,nan,nan,nan,81.0,272.0,245.0,124.0,158.0,nan,nan,233.0,246.0,130.0
WMO10852,AUGSBURG GERMANY,48.41667,10.93333,476.0,nan,212.0,243.0,243.0,214.0,97.0,278.0,257.0,117.0,157.0,159.0,192.0,258.0,244.0,159.0
WMO10929,KONSTANZ GERMANY,47.66667,9.18333,444.0,nan,197.0,234.0,263.0,219.0,131.0,295.0,262.0,133.0,187.0,170.0,192.0,264.0,238.0,nan
WMO11028,ST. POELTEN (HESSERKASERNE) AUSTRIA,48.20000,15.60000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11406,EGER CZECH REPUBLIC,50.08333,12.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11787,LYSA HORA CZECH REPUBLIC,49.53333,18.43333,1326.0,nan,154.0,182.0,188.0,181.0,44.0,245.0,221.0,116.0,153.0,nan,nan,nan,216.0,109.0
WMO12330,POZNAN POLAND,52.41667,16.83333,88.0,nan,274.0,266.0,294.0,248.0,103.0,309.0,305.0,197.0,242.0,261.0,265.0,247.0,350.0,nan
WMO12843,BUDAPEST/PESTSZENTLORINC HUNGARY,47.43333,19.18333,139.0,nan,234.0,247.0,295.0,293.0,162.0,320.0,283.0,265.0,245.0,260.0,248.0,321.0,317.0,190.0
WMO13363,PLJEVLJA MONTENEGRO,43.35000,19.35000,788.0,nan,208.0,203.0,192.0,198.0,161.0,156.0,170.0,nan,158.0,205.0,173.0,201.0,214.0,138.0
WMO13615,TIRANA ALBANIA,41.33333,19.78333,90.0,nan,nan,nan,nan,243.0,174.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO15023,SUCEAVA ROMANIA,47.61667,26.23333,353.0,nan,209.0,255.0,221.0,269.0,211.0,283.0,228.0,274.0,264.0,nan,nan,nan,286.0,189.0
WMO15360,SULINA ROMANIA,45.13333,29.75000,13.0,nan,306.0,305.0,311.0,300.0,293.0,296.0,272.0,331.0,244.0,242.0,222.0,281.0,291.0,247.0
WMO16008,S. VALENTINO ALLA MUTA ITALY,46.75000,10.53333,1461.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16099,TREVISO/S.ANGELO ITALY,45.65000,12.18333,nan,nan,221.0,252.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16191,FALCONARA ITALY,43.60000,13.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16258,MONTE S. ANGELO ITALY,41.70000,15.93333,848.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16429,TRAPANI BIRGI ITALY,37.90000,12.48333,9.0,nan,298.0,289.0,291.0,328.0,246.0,252.0,310.0,279.0,277.0,290.0,268.0,316.0,250.0,226.0
WMO16597,LUQA MALTA,35.85000,14.48333,nan,nan,329.0,345.0,286.0,346.0,282.0,307.0,339.0,309.0,325.0,nan,nan,nan,280.0,290.0
WMO16746,SOUDA (AIRPORT) GREECE,35.48333,24.11667,151.0,nan,336.0,308.0,327.0,330.0,302.0,298.0,349.0,307.0,337.0,344.0,300.0,315.0,278.0,nan
WMO17062,ISTANBUL TURKEY,40.90000,29.15000,nan,nan,279.0,256.0,297.0,295.0,295.0,nan,226.0,303.0,nan,nan,nan,nan,nan,nan
WMO17092,ERZINCAN TURKEY,39.70000,39.51667,1154.0,nan,244.0,218.0,235.0,252.0,245.0,197.0,210.0,242.0,199.0,238.0,196.0,209.0,209.0,253.0
WMO17150,BALIKESIR TURKEY,39.61667,27.91667,102.0,nan,296.0,263.0,278.0,265.0,278.0,234.0,220.0,271.0,234.0,303.0,246.0,228.0,204.0,251.0
WMO17202,ELAZIG TURKEY,38.60000,39.28333,881.0,nan,nan,265.0,297.0,317.0,312.0,249.0,250.0,280.0,280.0,307.0,279.0,289.0,223.0,333.0
