id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,106.9,96.6,76.0,106.1,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,42.9,53.1,58.4,82.0,35.0,36.1,32.6,97.0,58.7,70.3,48.0,44.1,82.9,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,53.6,62.4,84.9,106.0,108.6,104.1,48.1,126.0,72.0,163.1,95.7,50.9,91.3,60.9
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,128.1,79.0,104.4,57.4,104.9,110.6,125.0,104.6,101.7,nan,nan,nan,96.3,89.7
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,119.1,150.9,98.7,131.9,147.1,149.0,138.7,95.9,105.9,nan,nan,nan,182.6,103.9
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,121.4,120.0,121.6,98.0,127.6,147.0,113.4,103.1,117.1,103.1,124.1,106.9,179.0,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,131.7,152.4,138.3,102.4,100.1,124.0,115.3,141.3,131.3,176.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,132.4,144.1,124.9,131.0,132.4,178.0,111.9,121.0,141.3,122.9,111.4,165.1,nan,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,178.4,218.1,144.6,217.9,180.6,184.3,161.4,143.6,193.3,166.6,177.7,226.9,177.1,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,168.1,201.6,193.9,233.0,193.6,242.9,171.9,177.3,220.9,nan,nan,nan,171.1,182.3
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,152.1,160.3,164.7,179.6,142.3,191.7,155.6,163.9,193.6,161.7,172.3,172.0,189.7,153.7
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,158.6,184.0,176.6,192.3,183.6,239.1,169.3,176.7,208.1,nan,nan,nan,192.7,185.1
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,152.9,224.9,178.7,232.1,214.3,252.0,209.4,212.0,210.6,168.1,196.4,269.0,194.4,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,195.6,220.6,175.6,222.3,228.4,227.9,209.4,224.6,228.0,210.0,181.4,244.0,225.0,nan
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,186.6,135.7,125.3,192.4,152.4,215.0,163.4,155.3,221.0,182.0,200.9,235.3,197.3,251.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,191.4,257.0,200.6,265.6,244.4,280.1,226.1,238.1,245.3,190.9,238.9,nan,230.6,263.6
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,186.0,nan,208.0,nan,nan,nan,227.4,nan,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,253.0,218.1,210.1,nan,168.0,196.0,139.0,nan,204.0,nan,nan,nan,165.1,165.6
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,186.9,254.1,196.0,212.1,149.7,196.3,163.3,248.0,126.6,nan,nan,251.0,144.6,137.4
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,84.1,114.3,86.0,119.6,127.4,144.3,100.3,101.4,98.3,115.0,86.7,nan,145.4,81.4
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,99.0,125.1,102.3,110.9,109.6,132.4,84.7,115.4,95.4,nan,nan,nan,155.3,105.0
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,104.4,121.1,147.1,135.7,115.3,97.3,132.3,71.7,80.7,164.4,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,96.3,97.1,143.3,109.6,96.1,101.7,112.1,71.3,82.9,156.9,114.1
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,91.3,130.4,147.9,129.3,108.0,99.4,119.0,66.1,80.7,162.0,141.0
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,225.0,nan,nan,88.6,103.7,150.3,126.1,102.7,108.9,111.4,77.9,83.3,166.0,nan
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,134.7,120.1,109.3,97.9,138.7,172.1,156.3,117.1,118.3,145.6,79.3,nan,183.4,145.3
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,101.6,97.1,75.0,76.3,93.6,136.6,119.4,72.9,89.9,92.1,65.6,61.9,136.1,78.9
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,122.3,75.6,81.4,77.3,123.7,148.6,121.6,76.4,98.1,nan,nan,68.6,139.4,nan
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,89.4,139.7,169.9,142.4,121.7,117.4,120.9,63.1,96.9,157.4,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,143.0,112.4,93.4,83.9,nan,nan,nan,145.3,93.4
WMO10552,SCHMUECKE GERMANY,50.65000,10.76667,939.0,nan,nan,nan,nan,64.0,132.3,159.9,134.4,82.7,90.1,90.7,55.6,65.4,149.0,nan
WMO10579,MARIENBERG GERMANY,50.65000,13.13333,640.0,nan,nan,nan,nan,91.4,143.7,163.7,138.1,128.9,126.0,120.4,61.3,93.3,165.3,151.7
WMO10646,NEUHUETTEN-SPESSART GERMANY,50.00000,9.41667,340.0,nan,nan,nan,nan,97.1,125.1,153.3,122.7,104.3,79.7,nan,nan,nan,173.4,98.6
WMO10706,THOLEY GERMANY,49.46667,7.03333,387.0,nan,nan,nan,nan,115.1,133.3,142.1,131.7,87.6,106.1,nan,nan,nan,184.9,98.3
WMO10742,OEHRINGEN GERMANY,49.20000,9.51667,274.0,nan,151.0,133.9,100.7,99.7,139.6,162.4,132.3,110.7,108.1,97.4,108.7,111.3,178.7,191.0
WMO10796,ZWIESEL GERMANY,49.01667,13.23333,616.0,nan,nan,nan,nan,96.7,138.0,166.7,136.7,109.0,120.6,nan,nan,97.4,175.4,nan
WMO10852,AUGSBURG GERMANY,48.41667,10.93333,476.0,nan,157.6,128.7,106.9,98.1,118.4,154.1,122.1,102.6,81.1,83.9,100.6,144.6,167.1,127.0
WMO10929,KONSTANZ GERMANY,47.66667,9.18333,444.0,nan,136.1,115.4,116.1,112.0,114.0,118.4,101.1,94.0,115.0,95.4,107.7,143.1,189.0,nan
WMO11028,ST. POELTEN (HESSERKASERNE) AUSTRIA,48.20000,15.60000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11406,EGER CZECH REPUBLIC,50.08333,12.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11787,LYSA HORA CZECH REPUBLIC,49.53333,18.43333,1326.0,nan,166.3,87.4,124.6,60.6,151.4,117.4,128.9,125.6,116.4,nan,nan,nan,145.1,169.3
WMO12330,POZNAN POLAND,52.41667,16.83333,88.0,nan,127.0,118.1,113.3,82.4,161.1,139.4,132.0,132.7,182.0,125.6,85.7,108.7,167.4,nan
WMO12843,BUDAPEST/PESTSZENTLORINC HUNGARY,47.43333,19.18333,139.0,nan,225.4,145.1,158.7,142.3,159.9,191.0,174.4,204.1,138.0,135.7,253.0,171.6,178.4,220.3
WMO13363,PLJEVLJA MONTENEGRO,43.35000,19.35000,788.0,nan,163.9,92.7,142.6,104.1,nan,151.7,167.0,177.0,114.1,127.9,108.7,177.6,166.6,207.3
WMO13615,TIRANA ALBANIA,41.33333,19.78333,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO15023,SUCEAVA ROMANIA,47.61667,26.23333,353.0,nan,191.4,128.0,169.3,122.7,143.4,195.7,185.1,154.1,151.0,nan,nan,nan,195.6,188.9
WMO15360,SULINA ROMANIA,45.13333,29.75000,13.0,nan,175.7,163.6,216.9,179.3,153.3,177.0,177.1,142.4,159.1,127.3,138.7,166.4,190.6,171.6
WMO16008,S. VALENTINO ALLA MUTA ITALY,46.75000,10.53333,1461.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16099,TREVISO/S.ANGELO ITALY,45.65000,12.18333,nan,nan,165.3,155.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16191,FALCONARA ITALY,43.60000,13.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16258,MONTE S. ANGELO ITALY,41.70000,15.93333,848.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16429,TRAPANI BIRGI ITALY,37.90000,12.48333,9.0,nan,221.4,197.3,217.6,216.4,161.4,219.4,187.4,206.0,217.1,181.3,180.3,244.1,174.1,244.0
WMO16597,LUQA MALTA,35.85000,14.48333,nan,nan,248.4,192.6,214.0,242.9,202.1,222.1,213.7,239.6,248.6,nan,nan,nan,206.0,217.6
WMO16746,SOUDA (AIRPORT) GREECE,35.48333,24.11667,151.0,nan,197.7,215.7,217.0,207.0,173.7,178.9,242.4,262.3,215.7,193.4,224.9,239.7,188.6,nan
WMO17062,ISTANBUL TURKEY,40.90000,29.15000,nan,nan,132.0,165.9,174.4,172.7,145.0,175.1,200.9,182.7,nan,nan,nan,nan,nan,nan
WMO17092,ERZINCAN TURKEY,39.70000,39.51667,1154.0,nan,181.3,210.6,221.4,213.0,174.9,204.0,179.7,223.4,167.4,169.0,226.1,213.9,188.9,215.0
WMO17150,BALIKESIR TURKEY,39.61667,27.91667,102.0,nan,156.7,182.4,182.7,188.1,137.1,204.6,215.4,200.7,144.0,164.9,207.4,220.9,188.3,nan
WMO17202,ELAZIG TURKEY,38.60000,39.28333,881.0,nan,214.4,236.0,251.1,229.4,213.9,256.0,194.4,260.7,181.0,202.1,281.0,262.4,222.0,nan
WMO17255,KAHRAMANMARAS TURKEY,37.60000,36.93333,572.0,nan,184.3,202.3,197.7,209.1,183.4,207.7,180.9,219.7,176.9,183.0,234.0,256.3,177.6,nan
WMO17351,ADANA/BOLGE TURKEY,36.98333,35.35000,27.0,nan,215.9,223.9,226.3,221.3,210.4,261.4,210.7,260.9,241.4,nan,nan,263.7,231.1,nan
WMO20674,OSTROV DIKSON RUSSIAN FEDERATION (IN ASIA),73.50000,80.40000,46.0,nan,42.7,37.7,28.0,18.6,31.1,34.6,34.3,32.1,23.6,44.4,28.7,13.6,37.0,nan
WMO21965,OSTROV CHETYREKHSTOLBOVOY RUSSIAN FEDERATION,70.60000,162.50000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO22602,REBOLY RUSSIAN FEDERATION (IN EUROPE),63.83333,30.81667,182.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO23205,NAR'JAN-MAR RUSSIAN FEDERATION (IN ASIA),67.61667,53.01667,11.0,nan,63.3,32.7,25.1,42.4,36.6,49.4,45.7,78.6,58.6,nan,nan,34.1,53.4,nan
WMO23472,TURUHANSK RUSSIAN FEDERATION (IN ASIA),65.78333,87.98333,37.0,nan,59.0,65.0,42.6,73.1,28.6,58.6,83.9,25.4,75.7,48.4,126.9,37.7,32.4,nan
WMO23884,BOR RUSSIAN FEDERATION (IN ASIA),61.56667,90.01667,57.0,nan,81.0,57.6,37.4,66.7,30.7,60.6,54.6,39.1,51.4,30.9,92.4,nan,56.4,42.3
WMO24143,DZARDZAN RUSSIAN FEDERATION (IN ASIA),68.73333,124.00000,38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO24713,NAKANNO RUSSIAN FEDERATION (IN ASIA),62.88333,108.43333,245.0,nan,109.7,66.3,59.6,103.7,105.1,77.9,82.9,88.1,63.4,nan,nan,nan,68.6,55.4
WMO25173,MYS SHMIDTA RUSSIAN FEDERATION (IN ASIA),68.90000,-179.63333,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO25538,VERHNEE PENZINO RUSSIAN FEDERATION (IN ASIA),64.21667,164.23333,325.0,nan,103.1,nan,nan,95.4,77.1,nan,nan,157.7,66.7,160.0,43.6,nan,nan,nan
WMO26038,TALLINN-HARKU ESTONIA,59.38333,24.60000,34.0,nan,63.1,68.6,90.4,74.3,125.1,122.3,72.3,116.9,115.1,136.0,94.4,77.6,117.4,nan
WMO26393,VYSNIJ VOLOCEK RUSSIAN FEDERATION,57.58333,34.56667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO26629,KAUNAS LITHUANIA,54.88333,23.83333,76.0,nan,142.4,112.3,89.1,101.3,175.4,139.9,112.1,71.7,140.6,136.9,79.0,nan,166.9,122.3
