id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,204.6,187.4,239.7,260.4,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,177.4,118.3,115.9,88.0,107.9,126.1,156.0,139.0,114.4,138.9,118.3,89.6,107.7,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,220.7,226.1,116.6,233.0,174.6,189.9,175.9,219.4,167.1,285.7,146.3,140.0,202.7,216.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,153.0,188.7,155.0,193.7,184.6,209.1,161.0,132.9,172.9,nan,nan,nan,182.0,208.9
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,139.7,219.4,195.6,271.6,198.6,221.9,257.9,250.1,188.1,nan,nan,nan,254.6,249.6
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,117.1,149.1,132.7,240.3,150.7,152.1,202.6,191.4,161.7,191.4,233.9,172.0,183.3,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,253.4,179.0,198.3,223.3,243.3,167.7,203.6,245.0,175.9,233.4,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,150.4,194.7,195.1,263.9,192.4,258.6,247.3,259.9,179.9,229.1,261.4,226.9,261.0,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,272.7,272.1,281.7,320.7,296.3,304.3,303.7,317.6,273.0,299.4,328.6,283.4,301.4,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,274.4,248.7,263.3,300.7,293.9,277.1,279.0,284.4,239.7,nan,nan,nan,304.0,283.4
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,217.3,198.0,216.1,209.6,228.0,194.3,216.4,241.0,209.0,214.9,252.0,208.9,252.3,214.6
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,308.6,277.4,321.4,308.0,317.3,305.1,299.6,334.4,307.6,nan,nan,nan,350.4,293.1
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,343.1,302.0,328.7,327.3,315.4,318.9,330.3,333.7,338.3,298.4,354.1,313.6,314.4,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,317.3,282.3,263.0,302.9,297.0,304.1,284.9,262.3,235.7,271.7,314.3,275.0,304.7,304.0
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,222.6,245.4,298.4,304.7,277.6,313.6,286.0,282.1,278.4,273.7,347.4,295.3,295.9,318.7
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,350.9,329.0,344.6,345.3,330.1,335.9,338.4,333.3,357.6,295.4,349.4,nan,342.9,350.1
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,nan,nan,334.0,370.0,nan,nan,320.9,283.0,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,242.7,248.1,293.3,nan,203.1,214.0,nan,228.0,247.7,nan,nan,nan,242.3,217.9
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,348.9,336.4,330.6,351.0,312.6,288.0,316.7,312.3,184.0,nan,nan,274.1,244.0,253.1
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,170.7,188.9,131.4,225.9,147.1,140.9,227.1,222.3,195.1,213.6,208.4,nan,196.9,195.4
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,157.3,174.9,155.4,229.1,150.7,138.4,208.1,213.1,199.1,nan,nan,nan,197.3,219.0
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,250.1,127.1,148.0,206.9,213.9,196.7,252.3,214.9,206.7,245.0,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,224.0,122.9,135.6,204.7,201.6,175.4,200.4,192.1,163.4,222.9,208.4
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,273.0,152.7,177.0,208.1,210.0,198.0,261.3,202.4,206.7,256.3,214.7
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,133.3,nan,nan,226.6,127.7,165.7,199.9,190.1,159.4,216.9,206.4,164.7,223.4,226.0
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,162.1,214.4,173.6,283.9,134.4,186.7,245.4,221.7,201.4,275.9,222.4,nan,275.1,249.0
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,113.6,159.7,128.1,215.1,100.4,138.3,196.6,173.1,119.0,198.4,203.6,140.7,203.9,188.6
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,97.4,155.3,134.6,202.4,93.7,137.4,182.4,172.4,128.1,nan,nan,152.6,226.9,nan
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,265.1,145.7,184.4,237.6,204.9,180.9,251.1,213.1,211.7,272.3,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,161.0,224.7,196.3,153.3,nan,nan,nan,251.6,219.4
WMO10552,SCHMUECKE GERMANY,50.65000,10.76667,939.0,nan,nan,nan,nan,214.0,111.7,159.9,204.7,184.7,131.3,224.4,216.7,173.4,227.9,201.0
WMO10579,MARIENBERG GERMANY,50.65000,13.13333,640.0,nan,nan,nan,nan,218.3,140.3,193.7,217.0,203.4,163.7,245.6,228.4,206.4,270.7,208.3
WMO10646,NEUHUETTEN-SPESSART GERMANY,50.00000,9.41667,340.0,nan,nan,nan,nan,239.4,133.7,196.1,243.6,212.3,156.9,nan,nan,nan,246.3,212.6
WMO10706,THOLEY GERMANY,49.46667,7.03333,387.0,nan,nan,nan,nan,253.1,160.7,197.0,231.1,212.7,144.7,nan,nan,nan,262.0,232.9
WMO10742,OEHRINGEN GERMANY,49.20000,9.51667,274.0,nan,133.9,206.7,191.6,249.7,155.9,225.0,251.4,223.9,177.6,230.3,263.9,203.0,247.3,230.4
WMO10796,ZWIESEL GERMANY,49.01667,13.23333,616.0,nan,nan,nan,nan,240.7,149.1,213.9,234.4,205.9,153.1,nan,nan,237.1,266.3,nan
WMO10852,AUGSBURG GERMANY,48.41667,10.93333,476.0,nan,155.0,181.9,206.3,251.6,156.1,245.9,245.6,232.0,154.9,250.1,253.1,219.1,263.1,223.9
WMO10929,KONSTANZ GERMANY,47.66667,9.18333,444.0,nan,148.1,188.3,213.9,264.6,165.4,257.3,266.6,243.1,157.0,248.9,252.6,219.4,261.9,nan
WMO11028,ST. POELTEN (HESSERKASERNE) AUSTRIA,48.20000,15.60000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11406,EGER CZECH REPUBLIC,50.08333,12.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11787,LYSA HORA CZECH REPUBLIC,49.53333,18.43333,1326.0,nan,126.9,170.6,206.9,209.7,148.0,214.3,201.7,192.4,130.1,nan,nan,nan,258.3,191.6
WMO12330,POZNAN POLAND,52.41667,16.83333,88.0,nan,178.4,238.1,193.0,296.7,202.3,250.9,249.4,267.3,245.4,304.7,244.3,239.9,297.7,nan
WMO12843,BUDAPEST/PESTSZENTLORINC HUNGARY,47.43333,19.18333,139.0,nan,228.9,266.0,314.7,269.1,261.0,331.6,330.4,287.3,266.0,270.3,306.1,313.0,307.9,289.7
WMO13363,PLJEVLJA MONTENEGRO,43.35000,19.35000,788.0,nan,195.6,226.4,248.9,218.1,269.0,272.6,299.0,261.0,226.4,241.9,191.9,281.3,224.9,259.6
WMO13615,TIRANA ALBANIA,41.33333,19.78333,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO15023,SUCEAVA ROMANIA,47.61667,26.23333,353.0,nan,232.6,190.6,277.3,249.6,257.4,313.1,282.9,240.7,266.7,nan,nan,nan,278.7,275.4
WMO15360,SULINA ROMANIA,45.13333,29.75000,13.0,nan,320.6,296.4,314.6,327.6,308.4,335.6,293.7,301.0,304.9,233.6,300.7,295.0,324.3,318.1
WMO16008,S. VALENTINO ALLA MUTA ITALY,46.75000,10.53333,1461.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16099,TREVISO/S.ANGELO ITALY,45.65000,12.18333,nan,nan,227.0,241.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16191,FALCONARA ITALY,43.60000,13.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16258,MONTE S. ANGELO ITALY,41.70000,15.93333,848.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
