id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,181.1,84.4,131.0,106.9,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,47.1,83.9,125.6,87.0,50.0,36.9,60.4,97.0,87.3,66.7,73.0,94.9,107.1,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,141.4,104.6,94.1,106.0,101.4,94.9,88.9,126.0,157.0,128.9,139.3,90.1,117.7,110.1
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,118.9,84.0,111.6,69.6,109.1,158.4,140.0,117.4,85.3,nan,nan,nan,152.7,128.3
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,174.9,170.1,142.3,166.1,177.9,189.0,182.3,145.1,180.1,nan,nan,nan,230.4,173.1
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,163.6,120.0,154.4,163.0,145.4,162.0,175.6,148.9,147.9,143.9,169.9,131.1,179.0,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,180.3,189.6,174.7,159.6,145.9,204.0,171.7,162.7,132.7,211.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,164.6,179.9,129.1,171.0,189.6,223.0,146.1,151.0,177.7,167.1,188.6,155.9,nan,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,220.6,258.9,212.4,247.1,238.4,245.7,198.6,226.4,229.7,219.4,246.3,231.1,272.9,nan
