id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,299.6,372.0,227.0,274.6,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,150.3,192.4,172.9,173.3,176.0,203.0,138.3,207.7,209.0,162.0,143.4,197.9,179.3,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,323.9,293.6,250.0,237.6,314.0,282.4,210.7,258.7,219.0,202.0,243.6,257.1,276.3,295.6
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,152.7,203.9,280.1,191.1,174.9,244.0,321.0,134.0,115.3,nan,nan,nan,75.7,272.9
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,321.0,218.1,254.9,264.9,289.0,205.6,198.3,254.9,292.7,nan,nan,nan,263.7,300.7
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,278.1,130.6,185.7,215.6,237.1,176.9,153.4,198.6,196.4,248.3,149.6,227.0,236.3,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,238.1,240.1,192.1,156.9,231.7,244.9,294.6,163.1,262.7,247.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,293.6,203.4,210.4,225.0,227.4,194.4,219.3,258.7,255.3,253.6,193.3,274.1,294.3,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,334.7,288.3,282.3,327.6,303.7,270.7,314.3,320.0,305.0,350.4,295.7,328.0,327.3,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,303.3,257.0,274.7,282.3,280.4,224.4,285.1,276.6,261.4,nan,nan,nan,296.4,303.6
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,206.6,207.4,215.0,233.7,205.1,207.4,193.7,214.1,261.9,216.9,217.7,178.1,199.9,229.6
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,290.0,305.6,287.1,293.9,278.4,293.4,313.6,281.3,306.1,nan,nan,nan,273.3,297.4
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,318.0,331.9,321.1,320.9,293.9,345.4,349.0,342.6,348.9,336.0,359.1,325.9,310.6,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,320.4,317.6,311.1,308.0,310.9,307.3,313.4,328.4,273.3,323.6,327.1,300.3,300.4,329.9
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,290.7,287.0,275.7,329.3,304.4,283.1,322.1,341.4,299.4,338.9,339.6,358.3,345.7,351.4
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,338.6,358.7,383.6,318.3,346.4,362.4,360.7,362.7,353.0,351.3,371.1,nan,336.9,368.3
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,344.0,nan,371.3,325.1,nan,nan,337.9,352.7,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,280.0,300.0,300.0,nan,225.4,241.7,231.0,nan,nan,nan,nan,nan,273.0,251.7
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,258.1,338.9,340.4,318.3,302.9,330.0,312.6,296.9,321.0,nan,nan,287.0,262.9,161.7
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,282.1,195.9,266.6,240.1,266.4,222.4,166.6,234.0,235.4,215.3,200.6,nan,258.6,227.9
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,276.7,186.7,272.9,244.0,268.1,200.0,167.3,202.0,231.7,nan,nan,nan,225.0,237.0
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,208.4,291.7,233.9,165.3,268.1,227.7,218.9,237.4,224.9,259.9,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,203.9,276.0,190.1,147.0,225.9,199.4,199.0,179.0,191.3,221.3,248.6
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,237.0,304.4,236.7,163.3,255.0,220.9,207.6,230.7,220.4,262.4,302.3
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,264.7,nan,nan,191.7,273.4,202.3,143.4,192.4,191.4,203.0,183.7,192.6,232.1,273.9
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,302.4,203.0,283.9,206.3,302.4,239.1,185.7,254.6,247.7,228.6,251.7,nan,271.6,320.3
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,249.9,138.7,217.6,151.9,237.9,147.1,109.9,174.9,178.6,193.0,145.1,162.4,201.9,267.3
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,242.6,140.0,210.4,136.7,237.1,160.1,120.7,202.7,186.4,nan,nan,178.1,235.1,nan
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,207.0,280.7,221.7,179.9,233.9,225.6,216.9,225.4,239.1,240.9,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,nan,152.7,223.4,215.7,nan,nan,nan,243.9,293.4
WMO10552,SCHMUECKE GERMANY,50.65000,10.76667,939.0,nan,nan,nan,nan,133.0,237.6,160.9,137.7,193.7,199.3,200.3,144.0,189.1,215.1,272.7
WMO10579,MARIENBERG GERMANY,50.65000,13.13333,640.0,nan,nan,nan,nan,180.0,244.4,204.9,180.6,211.3,209.3,201.9,197.9,242.1,244.3,286.3
WMO10646,NEUHUETTEN-SPESSART GERMANY,50.00000,9.41667,340.0,nan,nan,nan,nan,197.0,267.3,167.1,170.6,227.7,237.6,nan,nan,nan,243.6,288.7
