id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,238.0,231.3,278.9,267.0,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,219.3,165.1,207.0,196.9,160.1,158.6,162.0,212.3,181.6,122.3,193.1,179.6,163.7,138.0
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,181.0,217.1,195.1,248.9,170.0,213.3,180.6,204.1,236.6,157.0,195.0,209.9,233.6,258.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,234.9,182.0,188.1,179.9,187.6,146.9,194.6,221.9,158.3,nan,nan,nan,141.7,150.6
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,187.3,289.9,170.3,213.4,224.3,281.4,186.0,156.1,209.7,nan,nan,nan,231.0,194.1
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,151.1,254.7,184.7,181.4,220.1,250.3,129.3,171.9,177.0,226.6,173.4,199.4,186.9,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,173.7,246.0,277.6,148.1,160.6,180.7,224.0,157.1,222.0,204.3,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,165.3,297.0,142.9,208.3,187.7,290.4,152.3,114.9,189.4,221.4,141.1,230.7,236.9,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,253.0,251.6,207.4,230.7,252.1,315.3,200.3,174.0,246.6,269.0,211.0,283.7,216.3,223.3
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,259.7,230.4,222.7,198.6,232.4,267.3,200.0,200.9,237.0,nan,nan,nan,215.3,218.4
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,191.9,157.4,201.7,185.0,214.9,210.9,138.7,178.3,185.1,212.9,188.4,259.3,168.7,198.4
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,236.4,190.1,196.0,235.1,224.7,241.6,158.6,185.6,221.7,nan,nan,nan,188.7,201.7
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,252.6,199.7,213.7,277.1,251.1,250.6,207.6,239.3,275.4,266.6,210.9,292.6,208.1,233.7
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,261.3,208.3,235.1,244.9,237.3,250.1,251.4,256.9,253.3,276.3,248.6,297.9,224.7,296.0
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,209.3,188.4,216.0,210.3,210.0,257.0,237.9,200.7,266.3,240.7,229.4,313.4,246.9,315.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,244.4,222.7,260.1,294.3,270.7,244.4,239.9,274.1,285.9,280.4,241.9,nan,258.6,274.7
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,269.0,nan,nan,306.9,nan,nan,nan,290.7,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,255.7,281.0,282.0,nan,200.3,171.0,nan,196.0,214.0,nan,nan,nan,229.9,211.9
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,251.0,257.9,224.0,269.7,253.7,254.1,199.4,269.9,221.3,nan,nan,290.6,219.4,237.9
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,135.9,246.9,226.1,284.0,202.0,261.1,169.0,187.9,186.1,213.1,175.3,nan,226.4,235.6
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,141.0,249.0,229.4,270.6,220.4,255.9,162.6,166.7,178.4,nan,nan,nan,230.4,224.4
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,nan,190.9,262.0,172.6,178.3,188.1,214.9,203.0,241.0,264.7,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,270.6,186.7,228.1,146.6,139.3,155.0,208.4,180.3,154.7,224.7,225.9
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,nan,193.6,260.3,192.4,163.7,181.9,200.1,192.6,163.3,271.0,253.6
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,142.9,nan,nan,224.4,183.9,261.7,155.4,141.1,150.6,203.0,183.1,162.3,226.6,221.3
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,167.1,268.4,181.4,289.3,181.1,237.0,193.6,157.7,194.7,220.7,210.3,nan,288.4,260.6
