id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,240.0,245.4,294.3,267.0,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,223.4,165.7,198.0,186.3,164.7,149.9,173.0,240.4,196.9,123.4,202.7,176.9,180.6,138.0
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,197.0,216.7,203.7,261.3,174.0,220.4,201.9,210.7,231.9,167.0,218.0,232.3,263.9,252.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,242.3,202.0,178.7,200.3,193.9,163.3,214.9,218.3,164.4,nan,nan,nan,143.6,167.9
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,184.4,272.3,188.4,213.1,210.4,289.1,202.0,151.7,212.6,nan,nan,nan,240.0,200.7
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,145.7,237.6,195.6,182.1,214.7,253.4,140.4,164.3,179.0,217.9,178.1,201.1,197.3,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,176.6,236.0,283.9,159.7,152.9,185.6,219.0,158.7,224.0,217.4,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,164.4,280.0,160.3,211.4,171.6,294.1,168.4,113.3,188.1,215.1,148.7,234.6,229.3,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,255.0,247.9,207.1,244.6,243.7,317.4,215.4,181.0,249.9,274.0,218.0,284.6,219.4,231.4
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,259.6,231.1,214.6,206.9,233.1,274.4,206.0,208.3,240.0,nan,nan,nan,211.4,230.1
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,196.3,158.1,199.6,185.0,210.3,207.3,159.6,172.4,192.7,206.3,199.1,255.4,176.6,206.1
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,247.1,195.7,191.0,248.7,228.6,245.9,183.9,187.9,231.6,nan,nan,nan,197.6,215.6
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,257.9,210.6,206.6,287.7,261.7,254.9,224.9,246.4,281.1,279.9,217.3,288.9,215.7,252.6
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,262.4,222.4,225.7,255.3,249.4,258.7,260.1,264.3,254.4,284.4,251.9,297.3,227.6,296.0
