id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,61.1,43.1,51.0,21.4,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,15.4,32.7,24.3,32.1,22.6,31.0,9.1,6.0,6.9,14.1,13.3,6.9,16.7,17.1
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,61.4,67.6,34.3,53.3,40.3,61.3,45.9,30.4,49.1,24.6,40.7,54.7,51.3,46.3
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,32.3,71.7,31.3,39.6,57.9,33.1,23.9,30.6,52.0,nan,nan,nan,37.9,52.9
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,64.6,43.0,90.9,76.4,31.3,51.9,77.0,26.4,43.0,nan,nan,nan,72.9,90.4
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,55.0,47.0,91.7,57.4,46.4,42.1,76.6,55.4,62.0,73.1,69.7,68.3,77.3,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,71.0,66.7,45.6,82.6,42.6,61.0,65.6,64.0,69.1,68.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,89.9,82.1,122.6,89.7,48.3,66.9,89.4,48.7,79.6,64.9,49.6,77.6,62.3,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,117.1,120.9,143.0,123.4,92.1,125.3,163.4,121.3,89.9,122.4,87.7,126.9,97.9,157.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,151.6,164.6,169.4,152.0,129.0,150.3,206.9,136.1,121.1,nan,nan,nan,131.3,177.9
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,91.4,96.6,132.9,103.6,75.3,101.9,96.9,78.6,71.7,71.9,88.4,128.6,74.3,124.1
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,107.6,83.0,114.4,97.6,61.3,85.0,124.3,82.6,68.3,nan,nan,nan,90.4,160.3
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,148.6,135.9,149.0,145.0,105.4,160.3,225.4,142.1,96.3,178.4,129.7,147.3,169.9,215.1
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,161.4,159.0,165.3,169.0,129.0,193.7,223.9,181.1,137.0,188.0,160.3,164.1,166.6,222.0
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,108.9,131.6,150.6,128.0,99.6,144.0,137.9,125.3,122.4,118.6,119.6,133.4,143.0,167.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,188.7,179.3,202.3,152.4,117.1,192.9,259.7,193.4,140.7,204.7,162.9,nan,183.1,231.1
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,200.4,183.0,nan,153.0,nan,nan,nan,186.0,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,144.0,173.0,nan,nan,117.9,143.6,nan,142.4,112.3,nan,nan,nan,116.0,126.7
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,190.0,150.0,175.3,151.3,117.3,112.0,171.0,104.0,49.0,nan,nan,nan,83.3,75.0
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,49.1,31.0,35.9,42.6,34.6,51.7,73.9,27.0,55.6,43.6,52.0,nan,71.7,71.4
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,51.7,40.7,47.7,52.3,30.4,48.3,58.6,34.4,59.0,nan,nan,nan,72.3,73.0
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,nan,30.1,53.4,76.6,23.3,64.3,57.3,57.3,57.4,69.7,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,70.3,23.1,48.0,63.0,33.7,57.6,41.6,41.1,50.4,64.9,76.6
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,nan,32.4,62.1,73.4,19.4,68.7,55.0,49.9,56.4,62.1,66.9
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,75.1,nan,nan,70.1,24.4,56.4,67.6,23.7,61.6,55.4,57.1,61.1,67.6,75.7
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,83.9,54.4,71.6,55.3,39.3,70.9,79.1,24.6,79.9,68.1,60.1,nan,85.3,88.7
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,84.1,32.0,68.1,57.9,20.0,52.6,59.9,14.9,33.7,55.9,43.7,66.3,49.0,67.1
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,104.1,34.6,71.7,69.4,58.9,78.1,57.7,34.7,42.6,nan,nan,72.7,35.9,78.0
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,nan,39.4,66.0,69.3,21.7,71.7,71.4,54.6,70.0,77.1,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,nan,64.7,20.4,65.1,nan,nan,nan,78.1,80.3
WMO10552,SCHMUECKE GERMANY,50.65000,10.76667,939.0,nan,nan,nan,nan,nan,35.1,71.4,50.1,12.9,34.4,47.3,39.9,79.7,39.4,73.3
WMO10579,MARIENBERG GERMANY,50.65000,13.13333,640.0,nan,nan,nan,nan,nan,40.9,88.6,70.7,19.6,67.9,74.7,53.4,85.0,77.9,84.6
WMO10646,NEUHUETTEN-SPESSART GERMANY,50.00000,9.41667,340.0,nan,nan,nan,nan,nan,10.3,51.3,75.7,20.9,44.6,nan,nan,nan,66.7,72.4
WMO10706,THOLEY GERMANY,49.46667,7.03333,387.0,nan,nan,nan,nan,nan,27.0,57.4,81.9,20.7,41.9,nan,nan,nan,70.7,93.3
WMO10742,OEHRINGEN GERMANY,49.20000,9.51667,274.0,nan,77.4,50.4,102.4,80.4,29.1,55.9,84.1,23.9,66.4,55.9,52.4,88.0,62.1,79.6
WMO10796,ZWIESEL GERMANY,49.01667,13.23333,616.0,nan,nan,nan,nan,nan,47.3,85.1,75.6,36.6,78.3,nan,nan,105.3,73.9,92.6
WMO10852,AUGSBURG GERMANY,48.41667,10.93333,476.0,nan,79.4,63.7,124.0,68.3,45.4,58.4,83.4,30.7,69.9,55.3,53.4,79.9,63.3,77.6
WMO10929,KONSTANZ GERMANY,47.66667,9.18333,444.0,nan,55.6,82.0,138.9,48.1,48.9,59.6,84.9,40.7,76.1,50.6,53.7,53.1,61.6,nan
WMO11028,ST. POELTEN (HESSERKASERNE) AUSTRIA,48.20000,15.60000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11406,EGER CZECH REPUBLIC,50.08333,12.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11787,LYSA HORA CZECH REPUBLIC,49.53333,18.43333,1326.0,nan,121.7,29.0,56.7,51.4,55.4,91.3,61.7,22.1,75.4,nan,nan,nan,35.9,81.4
WMO12330,POZNAN POLAND,52.41667,16.83333,88.0,nan,46.9,40.4,58.9,36.3,42.3,49.9,59.3,16.6,82.7,52.6,56.0,69.7,67.3,nan
WMO12843,BUDAPEST/PESTSZENTLORINC HUNGARY,47.43333,19.18333,139.0,nan,79.1,99.0,101.1,67.1,57.7,69.0,123.6,42.0,57.1,81.9,74.9,96.4,62.6,109.7
WMO13363,PLJEVLJA MONTENEGRO,43.35000,19.35000,788.0,nan,73.0,81.6,143.0,nan,61.0,80.6,50.0,nan,nan,61.0,70.9,90.6,70.1,71.0
WMO13615,TIRANA ALBANIA,41.33333,19.78333,90.0,nan,nan,nan,nan,86.7,56.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO15023,SUCEAVA ROMANIA,47.61667,26.23333,353.0,nan,96.3,83.0,82.3,73.0,49.9,96.3,85.6,69.4,63.1,nan,nan,nan,56.4,67.1
WMO15360,SULINA ROMANIA,45.13333,29.75000,13.0,nan,76.6,120.9,94.4,93.7,73.0,89.1,100.7,60.4,42.6,71.3,74.6,80.0,74.3,81.6
WMO16008,S. VALENTINO ALLA MUTA ITALY,46.75000,10.53333,1461.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16099,TREVISO/S.ANGELO ITALY,45.65000,12.18333,nan,nan,112.9,86.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16191,FALCONARA ITALY,43.60000,13.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16258,MONTE S. ANGELO ITALY,41.70000,15.93333,848.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16429,TRAPANI BIRGI ITALY,37.90000,12.48333,9.0,nan,133.3,163.0,190.3,125.9,133.9,135.6,156.7,125.7,143.4,123.7,161.4,149.9,150.1,153.3
WMO16597,LUQA MALTA,35.85000,14.48333,nan,nan,141.1,178.9,180.1,160.3,183.9,181.1,184.0,200.3,184.3,nan,nan,nan,154.9,181.7
WMO16746,SOUDA (AIRPORT) GREECE,35.48333,24.11667,151.0,nan,113.4,147.9,136.4,119.7,142.0,118.0,110.9,166.7,144.7,137.4,156.1,115.7,140.6,110.7
WMO17062,ISTANBUL TURKEY,40.90000,29.15000,nan,nan,71.3,101.0,125.3,72.0,77.0,112.3,nan,69.0,nan,nan,nan,nan,nan,nan
WMO17092,ERZINCAN TURKEY,39.70000,39.51667,1154.0,nan,98.3,137.1,140.7,96.0,79.9,114.9,105.1,103.6,146.9,82.9,118.1,129.4,144.9,104.4
WMO17150,BALIKESIR TURKEY,39.61667,27.91667,102.0,nan,82.7,131.3,103.0,79.0,77.3,103.0,98.0,92.0,111.3,91.1,104.3,95.4,84.0,76.4
WMO17202,ELAZIG TURKEY,38.60000,39.28333,881.0,nan,nan,89.7,122.0,91.0,72.6,91.7,104.3,97.0,145.1,88.3,99.6,149.7,131.6,100.7
