id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,280.7,344.0,271.0,271.7,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,150.9,171.3,162.6,177.9,176.0,203.0,134.9,195.1,221.0,178.0,166.3,195.6,303.9,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,333.6,202.7,298.0,226.7,314.0,245.3,190.1,266.1,319.0,194.0,212.7,231.4,300.9,284.7
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,172.1,221.6,214.4,245.4,208.6,196.0,321.0,158.0,115.9,nan,nan,nan,87.1,210.6
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,341.0,240.4,260.6,262.6,309.0,202.7,234.9,320.6,248.1,nan,nan,nan,331.1,296.1
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,312.4,175.7,189.1,208.7,231.4,154.6,172.3,247.7,187.3,196.9,198.7,199.0,276.9,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,220.4,254.4,182.4,190.6,291.1,202.6,255.7,229.4,210.1,275.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,326.7,210.3,229.3,221.0,270.3,213.3,235.9,302.1,195.9,306.7,261.9,236.4,318.9,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,330.1,320.9,310.9,340.7,359.1,278.1,346.9,348.0,253.0,361.3,335.1,332.0,359.9,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,275.9,301.0,290.1,286.9,319.3,247.3,311.4,297.7,256.3,nan,nan,nan,339.3,292.7
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,223.7,214.3,251.0,233.1,227.4,206.3,233.1,228.4,255.6,210.6,209.1,192.4,209.6,242.7
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,302.0,334.7,329.4,355.6,345.3,328.3,350.7,329.9,300.4,nan,nan,nan,313.9,308.3
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,322.0,373.6,371.4,374.6,355.6,368.3,365.0,347.7,358.6,360.0,361.4,355.6,363.7,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,351.3,354.7,309.4,316.0,348.6,315.9,300.3,335.3,305.9,316.7,357.4,304.9,347.3,347.6
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,338.1,303.0,315.1,321.9,343.3,281.4,328.4,352.3,294.3,344.6,376.7,342.9,369.1,354.3
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,355.7,394.1,384.7,358.9,373.3,377.3,388.1,378.1,369.0,383.9,365.4,nan,382.6,360.9
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,344.0,nan,371.9,363.4,nan,nan,367.6,360.1,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,312.0,300.0,300.0,nan,240.3,245.1,231.0,nan,nan,nan,nan,nan,273.0,287.1
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,268.4,384.6,367.3,374.9,328.6,330.0,333.7,306.6,321.0,nan,nan,279.0,292.6,197.1
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,332.4,189.6,247.7,226.4,273.3,173.3,203.7,290.0,266.3,223.9,185.7,nan,323.7,181.6
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,340.1,178.1,234.6,228.0,274.4,140.0,203.9,258.0,263.1,nan,nan,nan,297.0,197.0
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,223.3,295.1,163.6,189.9,302.4,267.1,228.6,204.3,194.6,321.6,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,209.6,284.0,140.4,179.0,271.6,226.3,199.0,183.0,175.9,293.9,197.7
