id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,309.0,307.1,260.4,321.7,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,201.4,183.0,168.9,155.6,180.0,152.7,184.0,293.4,234.4,139.1,194.3,180.1,191.9,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,285.9,268.1,232.9,281.9,243.1,271.3,258.7,244.7,194.1,206.6,288.1,299.7,333.1,259.3
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,216.7,244.7,214.7,231.4,192.9,245.7,306.7,168.9,157.3,nan,nan,nan,116.3,265.7
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,232.1,204.1,257.1,235.1,208.1,271.6,229.1,171.7,263.0,nan,nan,nan,256.3,259.6
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,182.7,142.9,215.4,199.6,213.1,232.6,167.4,151.1,193.0,222.0,166.1,222.1,229.1,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,213.3,211.9,261.0,177.7,156.3,231.1,248.3,150.0,256.4,254.1,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,210.7,206.9,217.6,225.3,149.4,255.9,223.6,162.7,226.7,205.9,170.4,268.4,234.6,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,294.7,249.7,232.6,309.0,238.3,300.7,285.4,250.6,292.1,315.9,258.9,304.3,265.9,264.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,283.9,234.4,218.4,257.1,246.7,264.4,248.0,250.0,257.1,nan,nan,nan,229.9,290.7
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,207.1,179.4,193.6,206.0,192.9,199.4,213.4,173.9,241.0,197.1,233.4,210.4,202.4,231.0
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,287.4,249.3,211.7,285.9,244.4,268.6,289.3,222.7,287.3,nan,nan,nan,241.6,280.0
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,294.9,278.4,228.6,314.6,286.4,298.6,314.1,302.9,321.1,329.1,292.3,289.9,262.3,328.0
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,283.3,287.6,241.1,300.0,295.4,297.3,305.7,307.3,258.1,321.3,285.1,296.3,255.3,306.7
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,265.9,272.1,213.1,314.7,262.1,280.0,311.0,272.6,287.7,304.0,296.4,358.0,288.3,330.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,303.1,321.6,308.7,316.3,342.7,311.0,335.6,333.3,363.9,340.1,325.4,nan,297.4,367.4
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,321.1,nan,371.0,324.9,nan,nan,323.0,332.4,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,261.7,281.0,289.7,nan,245.4,217.7,231.0,196.0,234.0,nan,nan,nan,243.9,242.6
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,253.0,301.1,271.0,286.6,288.9,277.0,285.4,292.0,292.0,nan,nan,277.3,245.1,207.4
