id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,309.0,267.7,288.1,344.6,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,227.1,173.0,164.3,147.9,182.0,127.6,206.0,333.1,250.1,131.7,225.4,170.7,229.3,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,269.3,232.7,236.3,301.3,207.7,256.4,277.6,239.6,206.7,206.9,302.7,314.6,367.7,238.4
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,253.6,269.6,165.6,265.1,210.3,234.6,299.6,192.3,178.4,nan,nan,nan,139.4,246.6
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,192.7,202.7,259.7,219.7,172.7,303.9,253.7,146.6,237.0,nan,nan,nan,269.4,237.9
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,143.6,160.3,231.1,189.9,199.7,254.9,179.1,139.7,189.0,196.0,186.7,212.7,235.7,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,196.4,201.3,293.0,196.6,133.4,213.7,215.4,160.0,240.1,264.7,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,177.6,210.3,225.9,224.4,121.1,291.3,229.9,125.6,197.6,195.3,176.1,256.1,210.9,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,273.6,238.6,214.9,303.0,219.4,317.6,279.1,222.9,272.7,301.3,250.3,293.4,243.3,264.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,267.3,234.1,194.1,245.7,239.6,290.1,236.0,242.0,253.7,nan,nan,nan,207.3,281.6
