id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,197.4,99.6,158.3,132.6,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,69.6,94.7,135.1,88.0,62.1,51.9,81.0,104.0,96.6,78.1,84.7,102.4,111.3,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,169.3,131.9,99.4,233.0,112.4,109.1,110.1,141.6,172.9,149.3,147.7,105.0,136.3,136.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,123.0,102.3,120.0,92.3,122.4,174.9,146.0,122.1,97.1,nan,nan,nan,167.0,148.1
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,178.3,181.6,158.4,189.4,186.4,201.1,202.1,170.9,193.9,nan,nan,nan,242.4,197.4
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,162.9,124.9,156.3,186.7,149.3,162.9,190.4,163.6,155.3,158.6,188.1,142.0,179.7,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,200.6,194.0,184.7,179.7,169.7,211.3,186.4,180.0,140.1,220.6,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,167.6,188.3,140.9,193.1,199.6,236.4,168.7,174.1,184.1,184.9,213.6,166.1,261.0,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,236.3,267.9,235.3,264.3,257.7,265.7,222.3,255.4,243.0,241.6,271.4,240.6,293.6,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,201.6,262.3,229.7,254.3,243.1,252.9,204.0,251.6,228.3,nan,nan,nan,249.0,245.6
