id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,33.7,17.7,39.0,23.1,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,7.1,15.6,11.4,12.7,8.9,11.0,3.7,2.0,2.3,4.7,4.4,2.3,5.6,7.7
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,57.1,51.9,27.4,44.4,37.4,34.4,33.3,32.1,71.7,14.9,45.6,41.6,28.4,37.4
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,19.4,44.6,18.4,29.9,43.3,21.7,17.3,18.9,30.0,nan,nan,nan,37.3,42.3
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,78.9,33.0,64.3,88.1,26.4,55.3,51.0,18.1,39.0,nan,nan,nan,42.3,60.1
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,71.0,49.0,64.6,69.1,46.1,42.7,64.9,47.1,52.0,67.7,64.6,77.4,46.4,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,71.0,67.6,47.9,68.9,32.9,53.0,51.9,54.0,71.7,46.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,107.3,64.7,98.9,94.6,45.4,60.3,71.1,43.6,71.9,52.3,49.9,67.9,55.4,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,115.7,130.3,131.0,117.1,86.7,126.4,141.1,108.4,87.3,122.1,78.6,128.3,85.3,143.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,131.9,182.9,157.1,138.0,123.0,143.4,188.3,130.7,101.7,nan,nan,nan,138.4,165.3
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,81.1,90.9,132.3,85.9,56.4,91.3,92.3,78.9,52.6,81.3,80.1,130.9,73.4,90.7
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,91.9,77.0,106.1,75.9,58.4,69.0,113.4,84.9,59.4,nan,nan,nan,88.1,131.4
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
