id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,309.0,366.3,218.9,287.4,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,162.9,198.0,175.7,167.1,177.0,190.4,151.0,233.9,210.9,150.3,147.6,194.3,135.7,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,310.7,321.3,227.7,252.7,296.3,293.6,230.4,252.4,175.3,206.1,266.3,277.4,281.3,290.6
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,161.4,207.4,288.4,180.9,166.7,262.4,317.4,133.7,125.6,nan,nan,nan,81.6,294.4
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,291.3,206.3,253.3,258.3,261.3,223.1,192.3,209.4,302.0,nan,nan,nan,236.6,292.1
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,241.4,116.7,191.9,214.1,233.3,199.1,149.9,168.3,199.0,261.0,135.3,236.3,219.3,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,238.6,227.7,213.0,149.4,190.6,257.3,297.6,135.0,280.9,238.3,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,260.4,201.7,205.1,226.6,191.9,202.7,214.1,218.4,270.4,221.7,161.9,286.9,270.1,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,326.4,266.4,259.1,318.0,266.6,275.4,294.9,292.1,321.3,337.7,271.7,320.6,299.7,264.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,308.7,234.9,254.9,274.3,257.4,225.9,266.0,262.0,262.3,nan,nan,nan,263.7,304.4
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,200.3,197.9,196.1,227.0,193.7,205.9,183.9,198.7,259.0,214.3,224.9,180.9,196.9,225.0
