id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,68.6,65.9,43.9,70.6,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,28.9,25.3,24.4,37.6,17.1,16.6,13.3,nan,27.9,32.1,21.9,19.1,37.4,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,37.1,43.7,53.9,51.7,62.0,58.6,28.6,nan,25.9,88.9,50.4,32.1,56.3,51.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,80.9,47.7,61.3,49.3,86.9,63.3,71.1,63.7,61.0,nan,nan,nan,59.3,63.1
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,83.4,87.0,55.7,70.7,73.0,102.7,75.1,62.6,57.3,nan,nan,nan,118.1,58.6
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,93.0,86.9,72.1,69.0,68.6,101.7,73.6,64.9,93.9,67.6,92.1,94.6,nan,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,83.7,86.7,100.7,54.4,65.3,84.0,89.7,103.3,97.3,117.6,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,116.9,98.1,92.0,93.3,75.9,133.6,87.9,77.3,98.6,112.9,78.9,104.7,nan,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,146.6,183.7,101.9,156.6,123.3,132.0,125.4,103.0,119.7,164.0,138.3,174.0,107.7,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,168.4,214.4,171.3,155.0,165.3,175.7,142.7,145.4,162.3,nan,nan,nan,130.3,156.4
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,140.0,123.4,97.9,130.1,102.1,148.6,128.6,91.3,128.0,138.4,135.9,146.0,161.7,92.7
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,124.3,153.7,103.0,131.1,132.4,160.9,119.9,105.4,119.0,nan,nan,nan,125.4,109.0
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,122.9,214.1,166.9,188.0,178.7,162.6,148.7,188.6,152.9,179.4,155.6,231.1,142.9,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,169.9,224.0,190.0,187.1,206.7,174.6,155.1,196.7,173.1,211.0,156.9,231.4,171.3,nan
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,174.7,120.3,106.7,161.3,131.6,158.0,127.4,121.6,161.3,165.0,167.9,198.1,148.6,nan
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,170.1,241.6,214.4,231.6,201.4,231.7,180.6,229.6,198.0,223.9,205.1,nan,182.1,200.3
