id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,233.6,191.4,246.7,225.0,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,196.9,145.1,171.9,180.7,136.0,170.0,124.1,153.9,131.7,119.1,155.6,165.3,133.0,140.1
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,152.4,188.4,139.9,170.4,145.7,186.6,145.7,217.6,211.3,134.4,129.7,156.0,170.9,203.6
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,186.6,124.4,169.7,142.9,150.6,93.0,115.0,200.7,114.7,nan,nan,nan,144.0,112.6
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,166.4,250.9,112.1,178.0,211.7,229.6,166.0,141.4,204.9,nan,nan,nan,155.1,166.0
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,145.3,225.1,127.9,173.1,185.1,218.3,132.3,142.0,187.1,203.3,145.6,178.0,128.7,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,168.4,227.0,233.3,148.1,142.1,185.6,198.9,141.1,181.1,138.1,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,152.9,257.3,108.4,162.1,185.3,239.3,171.9,99.6,205.7,210.9,123.9,210.6,185.6,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,207.4,234.1,192.1,213.3,234.7,262.6,215.4,160.4,233.1,221.3,188.4,252.4,174.9,222.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,224.9,220.9,222.7,217.1,229.7,223.4,218.4,162.9,231.0,nan,nan,nan,196.0,226.7
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,174.4,145.7,167.9,199.1,188.4,198.3,147.6,177.1,166.1,181.4,152.9,214.7,153.9,204.9
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,180.7,169.1,191.9,219.6,179.3,191.4,164.6,149.7,202.9,nan,nan,nan,144.9,207.4
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,214.6,196.9,234.0,252.1,204.7,201.7,208.1,188.1,243.0,228.0,216.0,265.3,181.0,237.1
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,235.9,205.7,250.1,232.6,203.6,210.3,256.3,219.3,242.4,237.7,230.0,285.3,210.9,nan
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,191.7,155.3,201.7,190.7,196.0,208.3,217.9,191.0,236.3,195.9,195.4,295.4,220.4,nan
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,221.3,216.9,260.4,249.1,211.1,219.9,228.1,212.4,242.6,246.0,236.7,nan,209.4,246.7
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,241.3,nan,250.0,294.0,nan,nan,nan,238.7,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,236.4,198.0,212.0,nan,161.6,176.1,nan,138.0,206.0,nan,nan,nan,205.1,188.0
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,230.4,236.9,233.6,265.7,198.9,210.3,196.6,193.7,196.4,nan,nan,252.4,180.4,237.9
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,103.6,221.3,149.0,194.6,173.1,212.3,133.4,167.0,167.9,179.3,124.1,nan,133.4,175.3
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,105.6,225.3,151.0,199.1,197.4,212.6,129.9,161.6,172.0,nan,nan,nan,151.6,171.9
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,nan,178.7,223.1,141.6,174.3,181.9,182.3,146.4,130.0,182.7,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,198.9,179.9,199.3,122.1,141.7,152.3,179.9,127.7,139.0,155.3,169.9
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,nan,179.9,229.4,169.3,155.6,166.1,163.9,137.4,134.7,191.0,187.3
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,109.9,nan,nan,165.3,175.9,224.1,135.3,134.1,159.0,173.9,130.6,145.3,173.7,176.3
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,121.9,233.0,127.9,212.0,175.3,209.3,173.1,148.6,190.3,187.6,155.3,nan,207.0,200.0
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,104.1,225.9,73.7,150.4,159.7,205.0,128.7,119.9,139.9,170.6,110.6,133.6,146.0,153.6
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,99.6,217.9,83.7,171.0,154.0,202.7,147.6,115.9,138.9,nan,nan,126.0,164.1,171.4
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,nan,172.4,205.4,150.6,123.3,168.3,179.9,127.3,136.0,191.3,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,nan,143.0,131.4,174.0,nan,nan,nan,158.4,170.3
WMO10552,SCHMUECKE GERMANY,50.65000,10.76667,939.0,nan,nan,nan,nan,nan,164.1,216.1,151.9,104.4,153.7,181.1,100.9,129.0,157.1,175.6
WMO10579,MARIENBERG GERMANY,50.65000,13.13333,640.0,nan,nan,nan,nan,nan,167.9,200.3,157.4,121.1,169.6,181.1,122.0,118.6,192.4,191.4
WMO10646,NEUHUETTEN-SPESSART GERMANY,50.00000,9.41667,340.0,nan,nan,nan,nan,nan,180.9,226.3,161.0,121.4,178.6,nan,nan,nan,172.7,169.6
WMO10706,THOLEY GERMANY,49.46667,7.03333,387.0,nan,nan,nan,nan,nan,197.4,236.6,163.9,131.3,197.6,nan,nan,nan,161.0,161.9
WMO10742,OEHRINGEN GERMANY,49.20000,9.51667,274.0,nan,129.0,259.1,108.6,157.6,189.4,234.6,158.7,121.7,191.9,207.0,132.0,160.4,186.0,168.3
WMO10796,ZWIESEL GERMANY,49.01667,13.23333,616.0,nan,nan,nan,nan,nan,184.7,205.4,181.9,127.9,170.9,nan,nan,135.1,197.1,202.7
WMO10852,AUGSBURG GERMANY,48.41667,10.93333,476.0,nan,132.9,261.7,123.0,153.9,193.1,227.0,154.7,116.0,183.6,202.6,132.6,155.0,189.7,177.1
WMO10929,KONSTANZ GERMANY,47.66667,9.18333,444.0,nan,149.6,261.4,126.6,168.4,193.6,238.1,183.0,116.4,190.0,206.4,140.4,196.9,198.1,nan
WMO11028,ST. POELTEN (HESSERKASERNE) AUSTRIA,48.20000,15.60000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11406,EGER CZECH REPUBLIC,50.08333,12.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO11787,LYSA HORA CZECH REPUBLIC,49.53333,18.43333,1326.0,nan,123.1,183.6,109.6,177.3,148.3,157.7,169.1,112.0,152.6,nan,nan,nan,164.4,174.4
WMO12330,POZNAN POLAND,52.41667,16.83333,88.0,nan,152.1,235.1,142.9,224.9,191.0,200.4,194.3,144.1,178.4,197.9,143.1,148.4,207.9,nan
WMO12843,BUDAPEST/PESTSZENTLORINC HUNGARY,47.43333,19.18333,139.0,nan,161.1,236.3,175.1,216.4,185.7,212.3,250.6,188.6,199.6,251.7,205.4,206.7,183.7,217.3
WMO13363,PLJEVLJA MONTENEGRO,43.35000,19.35000,788.0,nan,118.9,194.7,133.0,170.0,130.0,158.0,176.1,235.0,131.0,nan,143.7,158.7,207.0,190.6
WMO13615,TIRANA ALBANIA,41.33333,19.78333,90.0,nan,nan,nan,nan,111.7,149.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO15023,SUCEAVA ROMANIA,47.61667,26.23333,353.0,nan,152.0,201.4,141.7,194.6,168.1,186.6,186.6,175.3,167.6,nan,nan,nan,173.0,165.9
WMO15360,SULINA ROMANIA,45.13333,29.75000,13.0,nan,181.0,231.0,162.6,213.6,200.0,168.0,207.4,174.4,178.9,160.7,123.1,180.7,193.1,202.6
WMO16008,S. VALENTINO ALLA MUTA ITALY,46.75000,10.53333,1461.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16099,TREVISO/S.ANGELO ITALY,45.65000,12.18333,nan,nan,146.0,230.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16191,FALCONARA ITALY,43.60000,13.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16258,MONTE S. ANGELO ITALY,41.70000,15.93333,848.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO16429,TRAPANI BIRGI ITALY,37.90000,12.48333,9.0,nan,205.1,215.4,233.9,214.1,194.9,208.6,223.7,189.4,209.7,223.0,193.9,242.1,190.4,220.3
WMO16597,LUQA MALTA,35.85000,14.48333,nan,nan,255.6,200.0,249.1,232.3,222.6,240.1,265.1,243.7,248.9,nan,nan,nan,229.3,237.6
WMO16746,SOUDA (AIRPORT) GREECE,35.48333,24.11667,151.0,nan,235.7,243.0,251.3,237.7,258.9,210.4,259.7,265.1,257.7,237.6,273.4,240.7,255.9,214.1
WMO17062,ISTANBUL TURKEY,40.90000,29.15000,nan,nan,164.0,194.3,172.1,165.1,198.9,141.7,229.9,182.0,nan,nan,nan,nan,nan,nan
WMO17092,ERZINCAN TURKEY,39.70000,39.51667,1154.0,nan,145.3,144.0,138.3,158.3,170.6,157.1,176.3,162.6,183.0,149.0,204.3,170.7,211.1,140.0
WMO17150,BALIKESIR TURKEY,39.61667,27.91667,102.0,nan,197.0,215.4,154.0,166.9,183.9,146.1,209.4,182.9,182.1,177.7,224.0,193.3,221.0,204.1
WMO17202,ELAZIG TURKEY,38.60000,39.28333,881.0,nan,nan,192.6,191.4,186.4,203.3,178.9,222.9,217.0,227.7,184.4,247.9,196.4,255.6,167.1
WMO17255,KAHRAMANMARAS TURKEY,37.60000,36.93333,572.0,nan,165.3,179.0,187.9,163.0,175.9,161.3,199.7,182.9,193.7,176.9,222.3,180.0,217.7,169.9
WMO17351,ADANA/BOLGE TURKEY,36.98333,35.35000,27.0,nan,141.0,216.7,182.0,209.9,194.3,193.0,199.6,213.4,222.3,nan,nan,231.3,241.4,209.0
WMO20674,OSTROV DIKSON RUSSIAN FEDERATION (IN ASIA),73.50000,80.40000,46.0,nan,272.4,103.4,174.6,173.4,157.4,122.0,196.4,231.7,117.3,183.6,123.9,112.3,179.6,91.3
WMO21965,OSTROV CHETYREKHSTOLBOVOY RUSSIAN FEDERATION,70.60000,162.50000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO22602,REBOLY RUSSIAN FEDERATION (IN EUROPE),63.83333,30.81667,182.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO23205,NAR'JAN-MAR RUSSIAN FEDERATION (IN ASIA),67.61667,53.01667,11.0,nan,170.9,112.0,183.4,178.3,109.4,97.1,192.0,199.4,113.9,nan,nan,119.9,189.1,139.1
WMO23472,TURUHANSK RUSSIAN FEDERATION (IN ASIA),65.78333,87.98333,37.0,nan,238.6,172.0,214.3,195.7,251.7,131.3,241.7,222.1,142.0,149.0,217.7,139.1,195.3,140.1
WMO23884,BOR RUSSIAN FEDERATION (IN ASIA),61.56667,90.01667,57.0,nan,183.7,162.3,150.9,197.0,200.9,146.7,196.4,184.1,125.3,123.0,192.4,nan,163.0,122.4
WMO24143,DZARDZAN RUSSIAN FEDERATION (IN ASIA),68.73333,124.00000,38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO24713,NAKANNO RUSSIAN FEDERATION (IN ASIA),62.88333,108.43333,245.0,nan,215.6,254.0,188.7,245.6,264.3,190.9,219.9,242.7,175.3,nan,nan,nan,213.0,209.7
WMO25173,MYS SHMIDTA RUSSIAN FEDERATION (IN ASIA),68.90000,-179.63333,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO25538,VERHNEE PENZINO RUSSIAN FEDERATION (IN ASIA),64.21667,164.23333,325.0,nan,250.7,318.0,279.9,239.0,345.0,nan,205.0,201.4,222.3,220.4,247.4,nan,nan,nan
WMO26038,TALLINN-HARKU ESTONIA,59.38333,24.60000,34.0,nan,168.9,223.1,173.7,194.4,167.1,220.4,173.6,231.0,254.4,170.7,180.7,179.1,196.3,239.9
WMO26393,VYSNIJ VOLOCEK RUSSIAN FEDERATION,57.58333,34.56667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO26629,KAUNAS LITHUANIA,54.88333,23.83333,76.0,nan,190.3,234.9,160.9,211.0,185.6,209.9,195.6,201.9,191.7,144.7,109.3,nan,218.9,242.4
WMO27199,KIROV RUSSIAN FEDERATION (IN EUROPE),58.56667,49.56667,158.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO28138,BISER RUSSIAN FEDERATION (IN ASIA),58.51667,58.85000,463.0,nan,120.3,159.4,209.4,158.6,175.6,136.3,144.6,164.1,155.0,215.6,163.0,156.7,204.7,180.7
WMO28573,ISHIM RUSSIAN FEDERATION (IN ASIA),56.10000,69.43333,82.0,nan,176.9,174.0,229.3,179.0,230.7,219.7,216.9,184.1,187.7,nan,nan,249.9,228.9,229.4
WMO28766,BLAGOVESHCHENKA KAZAKHSTAN,54.36667,66.96667,151.0,nan,nan,nan,nan,nan,nan,212.9,239.0,171.9,211.9,nan,nan,260.6,209.1,212.3
WMO29594,TAJSHET RUSSIAN FEDERATION (IN ASIA),55.95000,98.00000,306.0,nan,229.9,210.0,213.7,233.4,232.6,252.3,226.4,240.3,239.0,nan,nan,232.1,238.3,230.1
WMO30230,KIRENSK RUSSIAN FEDERATION (IN ASIA),57.76667,108.06667,258.0,nan,205.0,229.1,210.9,235.1,255.6,197.9,180.7,nan,218.9,nan,nan,nan,216.3,220.0
WMO30635,UST'-BARGUZIN RUSSIAN FEDERATION (IN ASIA),53.41667,109.01667,460.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO30949,KYRA RUSSIAN FEDERATION (IN ASIA),49.56667,111.96667,907.0,nan,238.4,235.0,238.4,249.0,238.0,265.3,276.0,303.9,259.9,252.7,243.6,287.1,283.3,nan
WMO31416,IM POLINY OSIPENKO RUSSIAN FEDERATION (IN ASIA),52.41667,136.50000,70.0,nan,218.6,263.6,198.3,239.7,253.1,235.0,228.6,173.1,263.9,205.3,207.1,nan,236.1,250.4
WMO32061,ALEKSANDROVSK-SAHALINSKIJ RUSSIAN FEDERATION (IN ASIA),50.90000,142.16667,31.0,nan,157.9,207.3,184.0,203.4,201.1,190.4,206.9,142.7,201.6,176.0,201.9,nan,198.3,229.3
WMO32389,KLJUCHI RUSSIAN FEDERATION (IN ASIA),56.31667,160.83333,28.0,nan,200.3,217.6,190.1,183.3,241.7,191.4,206.3,162.1,202.7,206.4,184.1,143.9,166.7,210.9
WMO33041,GOMEL BELARUS,52.40000,30.95000,126.0,nan,181.3,185.6,130.6,196.0,169.4,175.3,148.7,182.9,213.4,199.0,162.6,184.9,195.9,233.3
WMO33777,VOZNESENS'K UKRAINE,47.56667,31.33333,34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO33983,KERCH UKRAINE,45.40000,36.41667,49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO34300,KHARKIV UKRAINE,49.96667,36.13333,155.0,nan,127.3,201.1,124.6,197.0,173.6,183.4,175.3,163.6,190.0,nan,nan,180.1,189.1,203.6
WMO34927,KRASNODAR-KRUGLIK RUSSIAN FEDERATION (IN EUROPE),45.05000,39.03333,29.0,nan,151.7,175.4,136.1,95.0,172.3,144.0,213.4,167.6,205.9,184.0,184.1,189.7,nan,nan
WMO35376,BERLIK KAZAKHSTAN,49.88333,69.51667,349.0,nan,247.9,219.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO36003,PAVLODAR KAZAKHSTAN,52.30000,76.93333,122.0,nan,172.4,235.1,222.4,223.7,251.1,248.7,137.7,195.4,238.0,nan,nan,nan,172.4,215.4
WMO36870,ALMATY KAZAKHSTAN,43.23333,76.93333,851.0,nan,205.9,188.3,198.4,152.6,158.0,214.0,195.6,184.1,180.9,191.9,164.4,141.1,157.3,165.4
WMO37472,MAHACHKALA RUSSIAN FEDERATION (IN EUROPE),43.00000,47.50000,-18.0,nan,102.7,139.1,165.7,200.0,157.3,121.0,206.4,155.9,178.7,153.9,183.7,nan,178.1,167.4
WMO37860,MASHTAGA AZERBAIJAN,40.53333,50.00000,28.0,nan,160.0,118.0,178.0,186.7,110.7,133.0,199.9,144.0,204.0,152.1,146.7,205.0,83.0,146.4
WMO38341,ZHAMBYL KAZAKHSTAN,42.85000,71.38333,nan,nan,279.0,184.4,275.1,155.4,189.0,238.4,242.1,201.7,208.7,nan,nan,165.1,195.0,172.7
WMO38511,CHAGYL TURKMENISTAN,40.78333,55.33333,115.0,nan,nan,nan,197.9,195.4,175.9,205.3,222.6,229.6,215.6,210.0,214.0,203.9,197.9,196.1
WMO38734,DEHAVZ TAJIKISTAN,39.45000,70.20000,2561.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO38933,KURGAN-TYUBE TAJIKISTAN,37.81667,68.78333,427.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,200.0,nan,nan,nan,161.7,169.9
WMO40100,BEYROUTH (AEROPORT) LEBANON,33.81667,35.48333,19.0,nan,192.0,201.3,190.0,201.9,140.0,161.0,183.0,156.0,183.6,141.0,243.1,252.6,nan,nan
WMO40255,IRBID JORDAN,32.60000,35.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO40373,AL-QAISUMAH SAUDI ARABIA,28.31667,46.13333,358.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO40435,AL-DAWADAMI SAUDI ARABIA,26.98333,44.11667,923.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO40650,BAGHDAD IRAQ,33.26667,44.23333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO40723,BOJNOURD IRAN ISLAMIC REPUBLIC OF,37.46667,57.33333,nan,nan,nan,186.9,225.6,188.4,156.9,214.1,220.0,221.3,198.7,232.1,213.6,204.4,174.3,182.3
