id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,256.0,299.3,274.6,275.3,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,164.7,153.7,146.3,179.0,117.0,141.0,144.6,178.9,193.7,173.1,158.6,164.1,269.9,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,306.0,198.6,255.7,226.6,187.0,227.4,186.1,258.6,293.1,226.6,188.1,202.7,281.0,267.7
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,171.9,220.3,187.7,246.1,211.3,193.1,164.0,155.7,136.6,nan,nan,nan,117.1,202.4
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,284.9,240.6,245.1,269.4,281.7,208.9,251.1,316.7,222.7,nan,nan,nan,322.0,285.0
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,260.1,177.6,172.3,219.6,207.4,149.3,185.0,242.0,178.7,188.0,220.1,188.0,257.6,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,229.7,234.6,186.0,208.4,292.3,182.6,234.9,249.4,193.0,268.9,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,281.3,207.4,226.0,236.6,255.3,230.9,246.6,302.7,180.4,296.6,276.7,230.4,306.7,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,315.0,313.0,310.3,340.6,353.3,289.1,345.0,347.9,251.1,348.9,343.6,321.3,349.4,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,274.7,293.1,287.1,294.3,321.9,261.3,311.1,299.6,251.3,nan,nan,nan,340.0,290.3
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,226.9,210.3,248.3,225.9,233.0,201.7,236.1,237.4,240.3,212.4,222.7,200.9,224.9,236.9
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,311.9,325.7,338.9,356.7,353.7,329.6,346.6,343.1,304.7,nan,nan,nan,333.7,308.7
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,334.1,363.1,372.3,375.1,358.4,359.7,361.9,348.1,359.3,349.4,363.4,350.1,361.9,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,351.6,342.3,298.4,317.4,342.9,314.9,297.3,315.9,293.1,305.6,353.6,297.1,346.1,338.3
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,316.0,291.9,323.3,320.6,334.7,293.6,321.1,337.3,292.1,329.7,379.7,329.9,355.6,347.9
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,362.0,386.4,379.9,367.6,369.1,371.3,383.6,372.3,374.1,366.6,363.1,nan,383.1,361.3
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,nan,nan,366.9,372.1,nan,nan,363.0,339.4,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,297.4,286.9,300.6,nan,231.1,246.0,nan,228.0,255.0,nan,nan,nan,248.0,275.4
