id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,246.0,287.9,340.6,267.0,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,235.9,167.4,171.0,154.6,178.4,123.7,206.0,324.9,242.7,126.9,231.4,168.7,231.1,138.0
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,245.0,215.4,229.4,298.6,186.0,241.9,265.7,230.4,217.7,197.0,287.0,299.6,354.7,234.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,264.6,262.0,150.4,261.6,212.7,212.6,275.7,207.6,182.9,nan,nan,nan,149.1,219.7
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,175.9,219.6,242.9,212.3,168.9,312.3,250.0,138.4,221.1,nan,nan,nan,267.0,220.4
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,129.4,186.1,228.1,184.3,198.4,262.9,173.9,141.6,185.0,191.7,192.3,206.3,228.6,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,185.1,206.0,302.7,194.4,129.7,200.1,204.0,163.4,230.0,256.9,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,161.9,229.0,212.6,220.9,123.1,305.3,216.9,108.6,184.3,196.3,171.4,246.1,206.6,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,261.0,236.7,206.3,286.1,218.4,323.9,260.9,202.0,259.7,289.0,239.0,287.1,228.9,255.9
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,259.1,233.3,190.1,231.7,235.3,295.9,224.0,230.6,249.0,nan,nan,nan,199.9,265.3
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,209.6,160.3,193.1,185.0,196.6,196.6,222.1,154.9,215.4,186.6,231.3,243.9,200.1,229.3
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,279.3,212.4,176.0,289.4,240.1,258.7,259.7,194.7,261.1,nan,nan,nan,224.1,257.1
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,273.7,243.1,185.1,319.4,293.4,267.7,276.7,267.9,298.3,319.7,236.6,277.7,238.4,309.1
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,265.9,264.9,197.4,286.6,285.9,284.4,286.3,286.6,257.9,308.9,261.7,295.6,236.1,296.0
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,253.9,251.3,188.0,282.9,238.0,273.0,291.6,220.1,274.9,272.1,268.3,344.3,252.6,315.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,275.3,290.1,254.4,322.9,334.1,271.3,309.6,308.4,359.6,331.3,279.6,nan,279.7,346.1
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,297.0,nan,nan,332.6,nan,nan,nan,314.1,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,259.1,281.0,282.0,nan,252.9,195.0,nan,196.0,230.0,nan,nan,nan,223.6,241.6
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,251.0,283.6,228.0,281.1,281.1,272.4,258.3,287.6,277.9,nan,nan,271.7,238.3,251.6
