id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,242.0,259.6,309.7,267.0,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,227.6,166.3,189.0,175.7,169.3,141.1,184.0,268.6,212.1,124.6,212.3,174.1,197.4,138.0
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,213.0,216.3,212.3,273.7,178.0,227.6,223.1,217.3,227.1,177.0,241.0,254.7,294.1,246.0
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,249.7,222.0,169.3,220.7,200.1,179.7,235.1,214.7,170.6,nan,nan,nan,145.4,185.1
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,181.6,254.7,206.6,212.9,196.6,296.9,218.0,147.3,215.4,nan,nan,nan,249.0,207.3
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,140.3,220.4,206.4,182.9,209.3,256.6,151.6,156.7,181.0,209.1,182.9,202.9,207.7,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,179.4,226.0,290.1,171.3,145.1,190.4,214.0,160.3,226.0,230.6,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,163.6,263.0,177.7,214.6,155.4,297.9,184.6,111.7,186.9,208.9,156.3,238.4,221.7,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,257.0,244.1,206.9,258.4,235.3,319.6,230.6,188.0,253.1,279.0,225.0,285.4,222.6,239.6
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,259.4,231.9,206.4,215.1,233.9,281.6,212.0,215.7,243.0,nan,nan,nan,207.6,241.9
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,200.7,158.9,197.4,185.0,205.7,203.7,180.4,166.6,200.3,199.7,209.9,251.6,184.4,213.9
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,257.9,201.3,186.0,262.3,232.4,250.1,209.1,190.1,241.4,nan,nan,nan,206.4,229.4
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,263.1,221.4,199.4,298.3,272.3,259.1,242.1,253.6,286.9,293.1,223.7,285.1,223.3,271.4
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,263.6,236.6,216.3,265.7,261.6,267.3,268.9,271.7,255.6,292.6,255.1,296.7,230.4,296.0
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,231.6,219.9,202.0,246.6,224.0,265.0,264.7,210.4,270.6,256.4,248.9,328.9,249.7,315.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,259.9,256.4,257.3,308.6,302.4,257.9,274.7,291.3,322.7,305.9,260.7,nan,269.1,310.4
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,283.0,nan,nan,319.7,nan,nan,nan,302.4,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,257.4,281.0,282.0,nan,226.6,183.0,nan,196.0,222.0,nan,nan,nan,226.7,226.7
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,251.0,270.7,226.0,275.4,267.4,263.3,228.9,278.7,249.6,nan,nan,281.1,228.9,244.7
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,170.7,243.7,279.3,286.0,188.0,254.3,199.0,184.7,187.3,200.3,207.6,nan,277.9,222.1
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,173.0,247.0,280.9,275.1,201.9,256.7,187.1,162.4,181.9,nan,nan,nan,275.9,211.9
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,nan,159.7,264.0,203.1,180.6,189.3,203.7,227.0,241.0,306.4,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,265.1,152.4,231.3,173.1,129.6,159.0,195.9,204.6,170.4,256.4,210.7
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,nan,160.1,270.6,213.9,177.4,184.7,195.3,221.1,187.6,303.0,234.1
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,173.7,nan,nan,227.9,156.7,265.4,182.9,138.3,157.1,191.0,202.3,180.6,251.1,201.6
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,192.3,261.9,226.9,273.6,146.3,257.0,216.1,163.4,194.4,220.4,230.6,nan,315.9,243.1
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,139.1,225.3,154.6,182.4,140.9,237.4,149.0,103.7,132.6,181.9,170.6,168.7,238.7,170.1
WMO10453,BROCKEN GERMANY,51.80000,10.61667,1152.0,nan,145.7,230.1,189.0,220.6,124.4,220.1,173.7,112.9,136.4,nan,nan,152.0,253.6,246.0
WMO10490,DOBERLUG-KIRCHHAIN GERMANY,51.63333,13.56667,97.0,nan,nan,nan,nan,nan,144.1,238.1,206.4,139.3,180.1,220.6,207.4,191.0,276.7,nan
WMO10520,ANDERNACH GERMANY,50.41667,7.41667,76.0,nan,nan,nan,nan,nan,nan,nan,175.3,134.3,183.3,nan,nan,nan,248.6,188.1
