id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,nan,74.9,55.9,57.0,20.6,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,19.6,41.3,30.7,41.9,29.4,41.0,11.9,8.0,9.1,18.9,17.7,9.1,22.3,21.9
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,63.6,75.4,37.7,57.7,41.7,74.7,52.1,29.6,37.9,29.4,38.3,61.3,62.7,50.7
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,38.7,85.3,37.7,44.4,65.1,38.9,27.1,36.4,63.0,nan,nan,nan,38.1,58.1
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,57.4,48.0,104.1,70.6,33.7,50.1,90.0,30.6,45.0,nan,nan,nan,88.1,105.6
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,47.0,46.0,105.3,51.6,46.6,41.9,82.4,59.6,67.0,75.9,72.3,63.7,92.7,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,71.0,66.3,44.4,89.4,47.4,65.0,72.4,69.0,67.9,79.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,81.1,90.9,134.4,87.3,49.7,70.1,98.6,51.3,83.4,71.1,49.4,82.4,65.7,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,117.9,116.1,149.0,126.6,94.9,124.7,174.6,127.7,91.1,122.6,92.3,126.1,104.1,164.0
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,161.4,155.4,175.6,159.0,132.0,153.7,216.1,138.9,130.9,nan,nan,nan,127.7,184.1
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,96.6,99.4,133.1,112.4,84.7,107.1,99.1,78.4,81.3,67.1,92.6,127.4,74.7,140.9
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,115.4,86.0,118.6,108.4,62.7,93.0,129.7,81.4,72.7,nan,nan,nan,91.6,174.7
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,155.4,134.1,145.0,154.0,109.6,169.7,228.6,140.9,99.7,170.6,139.3,142.7,168.1,219.9
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,170.6,157.0,156.7,171.0,134.0,196.3,229.1,178.9,143.0,185.0,168.7,164.9,160.4,222.0
WMO08314,MENORCA/MAHON SPAIN,39.85000,4.20000,86.0,nan,111.1,130.4,147.4,135.0,105.4,143.0,136.1,120.7,131.6,113.4,118.4,132.6,132.0,167.0
WMO08397,MORON DE LA FRONTERA SPAIN,37.15000,-5.60000,88.0,nan,185.3,168.7,201.7,161.6,117.9,202.1,266.3,195.6,138.3,199.3,165.1,nan,189.9,235.9
WMO08452,CADIZ OBS. SPAIN,36.50000,-6.25000,9.0,nan,198.6,183.0,nan,162.0,nan,nan,nan,189.0,nan,nan,nan,nan,nan,nan
WMO08515,SANTA MARIA (ACORES) PORTUGAL,36.96667,-25.16667,100.0,nan,144.0,173.0,nan,nan,119.1,142.4,nan,148.6,112.7,nan,nan,nan,116.0,127.3
WMO08558,EVORA/C. COORD PORTUGAL,38.53333,-7.90000,246.0,nan,190.0,146.0,174.7,163.7,117.7,112.0,171.0,104.0,49.0,nan,nan,nan,93.7,87.0
WMO10035,SCHLESWIG GERMANY,54.51667,9.53333,nan,nan,47.9,32.0,41.1,40.4,34.4,51.3,77.1,30.0,64.4,46.4,57.0,nan,81.3,78.6
WMO10131,CUXHAVEN GERMANY,53.86667,8.70000,12.0,nan,51.3,40.3,56.3,50.7,33.6,50.7,63.4,36.6,68.0,nan,nan,nan,85.7,80.0
WMO10168,GOLDBERG GERMANY,53.60000,12.10000,59.0,nan,nan,nan,nan,nan,30.9,59.6,80.4,24.7,72.7,63.7,59.7,56.6,83.3,nan
WMO10235,SOLTAU GERMANY,52.95000,9.78333,77.0,nan,nan,nan,nan,76.7,26.9,51.0,68.0,35.3,63.4,47.4,45.9,49.6,78.1,86.4
WMO10282,FELDBERG/MECKLENBURG GERMANY,53.31667,13.41667,116.0,nan,nan,nan,nan,nan,32.6,66.9,76.6,20.6,79.3,65.0,51.1,56.6,75.9,77.1
WMO10325,BAD SALZUFLEN GERMANY,52.10000,8.75000,136.0,nan,69.9,nan,nan,62.9,26.6,58.6,69.4,27.3,66.4,65.6,60.9,58.9,83.4,84.3
WMO10381,BERLIN-DAHLEM GERMANY,52.46667,13.30000,nan,nan,76.1,57.6,78.4,49.7,42.7,78.1,85.9,25.4,91.1,80.9,62.9,nan,102.7,99.3
WMO10427,KAHLER ASTEN GERMANY,51.16667,8.48333,858.0,nan,73.9,34.0,82.9,51.1,20.0,55.4,64.1,16.1,34.3,66.1,44.3,61.7,63.0,77.9
