id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,24.1,18.7,12.0,20.0,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,8.1,3.9,3.9,2.1,2.6,0.9,1.3,0.0,3.9,1.3,2.6,3.4,3.0,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,32.9,21.7,19.4,22.4,20.9,16.1,10.9,11.0,9.1,32.6,24.1,16.0,19.7,nan
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,30.3,17.0,16.9,35.9,50.0,22.4,26.7,20.1,17.1,nan,nan,nan,24.0,34.1
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,53.6,60.9,49.4,31.7,18.0,49.4,31.1,51.3,24.0,nan,nan,nan,59.3,47.0
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,57.4,75.7,54.3,56.4,30.4,64.9,53.0,69.9,55.9,56.7,78.4,58.1,nan,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,60.7,44.1,66.6,36.1,83.1,50.0,86.4,96.3,53.7,61.3,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,112.3,71.9,52.0,54.4,38.6,71.0,63.6,91.9,49.1,131.4,95.1,56.3,nan,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,124.4,157.1,81.7,94.4,85.6,103.1,99.4,110.7,87.1,112.3,135.0,95.0,99.1,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,163.0,206.9,136.3,115.1,134.7,136.3,137.3,154.6,126.4,nan,nan,nan,137.1,142.9
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,122.6,108.9,62.9,85.4,83.0,101.9,111.1,92.7,72.7,132.1,133.3,103.4,121.0,87.0
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,106.6,121.6,74.4,70.6,94.4,102.0,73.0,81.9,67.4,nan,nan,nan,92.4,86.0
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,143.1,186.1,146.0,126.4,135.4,141.1,123.4,178.7,154.1,164.4,147.0,187.9,138.9,nan
WMO08238,TORTOSA SPAIN,40.81667,0.48333,50.0,nan,164.3,200.9,165.0,137.6,168.4,171.1,156.3,174.3,161.6,181.3,162.4,192.9,172.3,nan
