id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
id,name,latitude,longitude,elev,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WMO02197,HAPARANDA SWEDEN,65.81667,24.10000,15.0,nan,nan,nan,nan,nan,304.3,379.0,216.0,275.3,nan,nan,nan,nan,nan,nan
WMO02805,UTSJOKI KEVO FINLAND,69.75000,27.03333,101.0,nan,150.1,197.7,175.4,172.1,176.0,203.0,139.1,210.9,206.0,158.0,137.7,198.4,148.1,nan
WMO02963,JOKIOINEN OBSERVATORY FINLAND,60.81667,23.50000,103.0,nan,321.4,316.3,238.0,240.3,314.0,291.7,215.9,256.9,194.0,204.0,251.3,263.6,270.1,298.3
WMO03160,EDINBURGH (TURNHOUSE AIRPORT) UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,56.00000,-3.40000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03534,BIRMINGHAM_AIRPORT UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,52.45000,-1.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03827,PLYMOUTH-MOUNT BATTON UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,50.40000,-4.10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO03964,GALWAY IRELAND,53.30000,-9.00000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO04030,REYKJAVIK ICELAND,64.13333,-21.90000,61.0,nan,147.9,199.4,296.6,177.6,166.4,256.0,321.0,128.0,115.1,nan,nan,nan,72.9,288.4
WMO06590,LUXEMBOURG/LUXEMBOURG LUXEMBOURG,49.61667,6.21667,376.0,nan,316.0,212.6,253.4,265.4,284.0,206.3,189.1,238.4,303.9,nan,nan,nan,246.9,301.9
WMO07015,LILLE-LESQUIN FRANCE,50.56667,3.08333,47.0,nan,269.6,119.3,184.9,217.3,238.6,182.4,148.7,186.3,198.7,261.1,137.3,234.0,226.1,nan
WMO07149,ORLY FRANCE,48.71667,2.38333,90.0,nan,nan,nan,nan,242.6,236.6,194.6,148.4,216.9,255.4,304.3,146.6,275.9,240.0,nan
WMO07299,BALE-MULHOUSE FRANCE,47.60000,7.50000,273.0,nan,285.3,201.7,205.7,226.0,216.7,189.7,215.1,247.9,270.1,240.3,176.1,283.6,288.1,nan
WMO07577,MONTELIMAR FRANCE,44.56667,4.71667,74.0,nan,335.9,280.1,275.1,324.3,289.9,268.9,306.1,313.0,318.0,347.7,285.9,327.0,319.1,nan
WMO07747,PERPIGNAN FRANCE,42.73333,2.86667,44.0,nan,310.1,246.0,270.9,281.1,270.7,218.7,278.6,271.3,262.7,nan,nan,nan,285.7,306.3
WMO08023,SANTANDER SPAIN,43.48333,-3.78333,59.0,nan,202.3,205.7,206.0,233.9,199.6,207.7,183.9,210.6,263.4,218.4,219.9,174.6,197.4,226.3
WMO08075,BURGOS/VILLAFRIA SPAIN,42.35000,-3.61667,892.0,nan,287.0,298.3,276.6,278.4,261.7,284.7,304.3,269.1,307.6,nan,nan,nan,263.1,294.7
WMO08161,ZARAGOZA SPAIN,41.63333,-0.90000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WMO08219,COLMENAR VIEJO/FAMET SPAIN,40.68333,-3.75000,998.0,nan,317.0,321.4,308.6,307.4,278.4,339.7,345.0,341.3,346.4,330.0,358.6,318.4,297.3,nan
